DATE,NAME,WATER_INJECTION_VOLUME,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE
10/02/2021,BG-0754I,4195.619845,0,RAWA,LW,RAWA,Injector
11/02/2021,BG-0754I,4206.50348,0,RAWA,LW,RAWA,Injector
12/02/2021,BG-0754I,4206.500244,0,RAWA,LW,RAWA,Injector
13/02/2021,BG-0754I,3260.309418,0,RAWA,LW,RAWA,Injector
14/02/2021,BG-0754I,4029.954131,0,RAWA,LW,RAWA,Injector
15/02/2021,BG-0754I,4165.016555,0,RAWA,LW,RAWA,Injector
16/02/2021,BG-0754I,4468.193851,0,RAWA,LW,RAWA,Injector
17/02/2021,BG-0754I,4601.694819,0,RAWA,LW,RAWA,Injector
18/02/2021,BG-0754I,4878.014644,0,RAWA,LW,RAWA,Injector
19/02/2021,BG-0754I,5162.031335,0,RAWA,LW,RAWA,Injector
20/02/2021,BG-0754I,5222.588977,0,RAWA,LW,RAWA,Injector
21/02/2021,BG-0754I,5146.807189,0,RAWA,LW,RAWA,Injector
22/02/2021,BG-0754I,5163.594679,0,RAWA,LW,RAWA,Injector
23/02/2021,BG-0754I,5182.789241,0,RAWA,LW,RAWA,Injector
24/02/2021,BG-0754I,5122.793031,0,RAWA,LW,RAWA,Injector
25/02/2021,BG-0754I,5139.604157,0,RAWA,LW,RAWA,Injector
26/02/2021,BG-0754I,5138.424267,0,RAWA,LW,RAWA,Injector
27/02/2021,BG-0754I,5161.227202,0,RAWA,LW,RAWA,Injector
28/02/2021,BG-0754I,5049.630041,0,RAWA,LW,RAWA,Injector
01/03/2021,BG-0754I,4820.428224,0,RAWA,LW,RAWA,Injector
02/03/2021,BG-0754I,4803.619218,0,RAWA,LW,RAWA,Injector
03/03/2021,BG-0754I,4786.809417,0,RAWA,LW,RAWA,Injector
04/03/2021,BG-0754I,4786.806751,0,RAWA,LW,RAWA,Injector
05/03/2021,BG-0754I,5091.60957,0,RAWA,LW,RAWA,Injector
06/03/2021,BG-0754I,5130.010224,0,RAWA,LW,RAWA,Injector
07/03/2021,BG-0754I,5187.601455,0,RAWA,LW,RAWA,Injector
08/03/2021,BG-0754I,5127.598329,0,RAWA,LW,RAWA,Injector
09/03/2021,BG-0754I,5284.79776,0,RAWA,LW,RAWA,Injector
10/03/2021,BG-0754I,3749.997376,0,RAWA,LW,RAWA,Injector
11/03/2021,BG-0754I,4310.399919,0,RAWA,LW,RAWA,Injector
12/03/2021,BG-0754I,5348.358772,0,RAWA,LW,RAWA,Injector
13/03/2021,BG-0754I,5269.976301,0,RAWA,LW,RAWA,Injector
14/03/2021,BG-0754I,4986.51392,0,RAWA,LW,RAWA,Injector
15/03/2021,BG-0754I,4868.288267,0,RAWA,LW,RAWA,Injector
16/03/2021,BG-0754I,4413.92823,0,RAWA,LW,RAWA,Injector
17/03/2021,BG-0754I,4069.782359,0,RAWA,LW,RAWA,Injector
18/03/2021,BG-0754I,3878.73625,0,RAWA,LW,RAWA,Injector
19/03/2021,BG-0754I,3806.659218,0,RAWA,LW,RAWA,Injector
20/03/2021,BG-0754I,3826.693024,0,RAWA,LW,RAWA,Injector
21/03/2021,BG-0754I,3846.72683,0,RAWA,LW,RAWA,Injector
22/03/2021,BG-0754I,3803.83407,0,RAWA,LW,RAWA,Injector
23/03/2021,BG-0754I,3738.119196,0,RAWA,LW,RAWA,Injector
24/03/2021,BG-0754I,3776.458695,0,RAWA,LW,RAWA,Injector
25/03/2021,BG-0754I,3752.738702,0,RAWA,LW,RAWA,Injector
26/03/2021,BG-0754I,3837.617248,0,RAWA,LW,RAWA,Injector
27/03/2021,BG-0754I,3823.930731,0,RAWA,LW,RAWA,Injector
28/03/2021,BG-0754I,3762.789887,0,RAWA,LW,RAWA,Injector
29/03/2021,BG-0754I,3832.147175,0,RAWA,LW,RAWA,Injector
30/03/2021,BG-0754I,3957.175836,0,RAWA,LW,RAWA,Injector
31/03/2021,BG-0754I,3987.279017,0,RAWA,LW,RAWA,Injector
01/04/2021,BG-0754I,4052.068254,0,RAWA,LW,RAWA,Injector
02/04/2021,BG-0754I,4028.333943,0,RAWA,LW,RAWA,Injector
03/04/2021,BG-0754I,4059.36426,0,RAWA,LW,RAWA,Injector
04/04/2021,BG-0754I,4021.044347,0,RAWA,LW,RAWA,Injector
05/04/2021,BG-0754I,4025.624163,0,RAWA,LW,RAWA,Injector
06/04/2021,BG-0754I,3871.391103,0,RAWA,LW,RAWA,Injector
07/04/2021,BG-0754I,3945.321854,0,RAWA,LW,RAWA,Injector
08/04/2021,BG-0754I,3889.258642,0,RAWA,LW,RAWA,Injector
09/04/2021,BG-0754I,4015.861028,0,RAWA,LW,RAWA,Injector
10/04/2021,BG-0754I,4180.970099,0,RAWA,LW,RAWA,Injector
11/04/2021,BG-0754I,4475.906198,0,RAWA,LW,RAWA,Injector
12/04/2021,BG-0754I,4843.317208,0,RAWA,LW,RAWA,Injector
13/04/2021,BG-0754I,5076.924594,0,RAWA,LW,RAWA,Injector
14/04/2021,BG-0754I,4919.93303,0,RAWA,LW,RAWA,Injector
15/04/2021,BG-0754I,5187.366629,0,RAWA,LW,RAWA,Injector
16/04/2021,BG-0754I,5069.786587,0,RAWA,LW,RAWA,Injector
17/04/2021,BG-0754I,5067.450926,0,RAWA,LW,RAWA,Injector
18/04/2021,BG-0754I,5121.201044,0,RAWA,LW,RAWA,Injector
19/04/2021,BG-0754I,5053.423696,0,RAWA,LW,RAWA,Injector
20/04/2021,BG-0754I,5103.658798,0,RAWA,LW,RAWA,Injector
21/04/2021,BG-0754I,5087.303254,0,RAWA,LW,RAWA,Injector
22/04/2021,BG-0754I,5102.48049,0,RAWA,LW,RAWA,Injector
23/04/2021,BG-0754I,5109.494551,0,RAWA,LW,RAWA,Injector
24/04/2021,BG-0754I,5079.116313,0,RAWA,LW,RAWA,Injector
25/04/2021,BG-0754I,5118.844429,0,RAWA,LW,RAWA,Injector
26/04/2021,BG-0754I,5062.755387,0,RAWA,LW,RAWA,Injector
27/04/2021,BG-0754I,5090.809247,0,RAWA,LW,RAWA,Injector
28/04/2021,BG-0754I,5123.522355,0,RAWA,LW,RAWA,Injector
29/04/2021,BG-0754I,5102.502357,0,RAWA,LW,RAWA,Injector
30/04/2021,BG-0754I,5084.978563,0,RAWA,LW,RAWA,Injector
01/05/2021,BG-0754I,4995.018042,0,RAWA,LW,RAWA,Injector
02/05/2021,BG-0754I,5054.603707,0,RAWA,LW,RAWA,Injector
03/05/2021,BG-0754I,5076.800772,0,RAWA,LW,RAWA,Injector
04/05/2021,BG-0754I,5086.137963,0,RAWA,LW,RAWA,Injector
05/05/2021,BG-0754I,5174.210501,0,RAWA,LW,RAWA,Injector
06/05/2021,BG-0754I,5157.100642,0,RAWA,LW,RAWA,Injector
07/05/2021,BG-0754I,4947.40993,0,RAWA,LW,RAWA,Injector
08/05/2021,BG-0754I,4691.77463,0,RAWA,LW,RAWA,Injector
09/05/2021,BG-0754I,4413.024079,0,RAWA,LW,RAWA,Injector
10/05/2021,BG-0754I,4248.115476,0,RAWA,LW,RAWA,Injector
11/05/2021,BG-0754I,4036.65254,0,RAWA,LW,RAWA,Injector
12/05/2021,BG-0754I,3967.700169,0,RAWA,LW,RAWA,Injector
13/05/2021,BG-0754I,4054.201561,0,RAWA,LW,RAWA,Injector
14/05/2021,BG-0754I,4063.360488,0,RAWA,LW,RAWA,Injector
15/05/2021,BG-0754I,4083.510396,0,RAWA,LW,RAWA,Injector
16/05/2021,BG-0754I,4080.76263,0,RAWA,LW,RAWA,Injector
17/05/2021,BG-0754I,4060.610279,0,RAWA,LW,RAWA,Injector
18/05/2021,BG-0754I,4121.954076,0,RAWA,LW,RAWA,Injector
19/05/2021,BG-0754I,4093.556002,0,RAWA,LW,RAWA,Injector
20/05/2021,BG-0754I,4106.379385,0,RAWA,LW,RAWA,Injector
21/05/2021,BG-0754I,4143.943337,0,RAWA,LW,RAWA,Injector
22/05/2021,BG-0754I,4110.068904,0,RAWA,LW,RAWA,Injector
23/05/2021,BG-0754I,4104.584482,0,RAWA,LW,RAWA,Injector
24/05/2021,BG-0754I,4107.342227,0,RAWA,LW,RAWA,Injector
25/05/2021,BG-0754I,4165.950363,0,RAWA,LW,RAWA,Injector
26/05/2021,BG-0754I,4147.62743,0,RAWA,LW,RAWA,Injector
27/05/2021,BG-0754I,4138.460505,0,RAWA,LW,RAWA,Injector
28/05/2021,BG-0754I,3793.202373,0,RAWA,LW,RAWA,Injector
29/05/2021,BG-0754I,3931.491918,0,RAWA,LW,RAWA,Injector
30/05/2021,BG-0754I,3968.115555,0,RAWA,LW,RAWA,Injector
31/05/2021,BG-0754I,3967.192064,0,RAWA,LW,RAWA,Injector
01/06/2021,BG-0754I,3812.847256,0,RAWA,LW,RAWA,Injector
02/06/2021,BG-0754I,3907.565704,0,RAWA,LW,RAWA,Injector
03/06/2021,BG-0754I,4102.586827,0,RAWA,LW,RAWA,Injector
04/06/2021,BG-0754I,4453.186766,0,RAWA,LW,RAWA,Injector
05/06/2021,BG-0754I,3925.4925,0,RAWA,LW,RAWA,Injector
06/06/2021,BG-0754I,2827.760884,0,RAWA,LW,RAWA,Injector
07/06/2021,BG-0754I,3548.487166,0,RAWA,LW,RAWA,Injector
08/06/2021,BG-0754I,4269.213449,0,RAWA,LW,RAWA,Injector
09/06/2021,BG-0754I,4989.939732,0,RAWA,LW,RAWA,Injector
10/06/2021,BG-0754I,5124.045881,0,RAWA,LW,RAWA,Injector
11/06/2021,BG-0754I,5251.090395,0,RAWA,LW,RAWA,Injector
12/06/2021,BG-0754I,4962.895434,0,RAWA,LW,RAWA,Injector
13/06/2021,BG-0754I,3828.928883,0,RAWA,LW,RAWA,Injector
14/06/2021,BG-0754I,4559.428013,0,RAWA,LW,RAWA,Injector
15/06/2021,BG-0754I,5219.338457,0,RAWA,LW,RAWA,Injector
16/06/2021,BG-0754I,5141.702168,0,RAWA,LW,RAWA,Injector
17/06/2021,BG-0754I,5134.637475,0,RAWA,LW,RAWA,Injector
18/06/2021,BG-0754I,5948.646076,0,RAWA,LW,RAWA,Injector
19/06/2021,BG-0754I,4658.214805,0,RAWA,LW,RAWA,Injector
20/06/2021,BG-0754I,5866.276428,0,RAWA,LW,RAWA,Injector
21/06/2021,BG-0754I,5112.256718,0,RAWA,LW,RAWA,Injector
22/06/2021,BG-0754I,5445.153793,0,RAWA,LW,RAWA,Injector
23/06/2021,BG-0754I,5348.709127,0,RAWA,LW,RAWA,Injector
24/06/2021,BG-0754I,5573.400829,0,RAWA,LW,RAWA,Injector
25/06/2021,BG-0754I,5901.590868,0,RAWA,LW,RAWA,Injector
26/06/2021,BG-0754I,5808.895377,0,RAWA,LW,RAWA,Injector
27/06/2021,BG-0754I,5716.199887,0,RAWA,LW,RAWA,Injector
28/06/2021,BG-0754I,5623.504396,0,RAWA,LW,RAWA,Injector
29/06/2021,BG-0754I,5180.588102,0,RAWA,LW,RAWA,Injector
30/06/2021,BG-0754I,5230.754542,0,RAWA,LW,RAWA,Injector
01/07/2021,BG-0754I,4882.342216,0,RAWA,LW,RAWA,Injector
02/07/2021,BG-0754I,4835.471458,0,RAWA,LW,RAWA,Injector
03/07/2021,BG-0754I,4624.048615,0,RAWA,LW,RAWA,Injector
04/07/2021,BG-0754I,4490.077008,0,RAWA,LW,RAWA,Injector
05/07/2021,BG-0754I,4209.094699,0,RAWA,LW,RAWA,Injector
06/07/2021,BG-0754I,3520.747262,0,RAWA,LW,RAWA,Injector
07/07/2021,BG-0754I,4487.82164,0,RAWA,LW,RAWA,Injector
08/07/2021,BG-0754I,4549.265092,0,RAWA,LW,RAWA,Injector
09/07/2021,BG-0754I,4484.802188,0,RAWA,LW,RAWA,Injector
10/07/2021,BG-0754I,4400.18488,0,RAWA,LW,RAWA,Injector
11/07/2021,BG-0754I,4291.397536,0,RAWA,LW,RAWA,Injector
12/07/2021,BG-0754I,4064.737717,0,RAWA,LW,RAWA,Injector
13/07/2021,BG-0754I,4384.065444,0,RAWA,LW,RAWA,Injector
14/07/2021,BG-0754I,4363.911692,0,RAWA,LW,RAWA,Injector
15/07/2021,BG-0754I,4430.386422,0,RAWA,LW,RAWA,Injector
16/07/2021,BG-0754I,4432.39877,0,RAWA,LW,RAWA,Injector
17/07/2021,BG-0754I,4418.302644,0,RAWA,LW,RAWA,Injector
18/07/2021,BG-0754I,4434.433019,0,RAWA,LW,RAWA,Injector
19/07/2021,BG-0754I,4376.018573,0,RAWA,LW,RAWA,Injector
20/07/2021,BG-0754I,4377.027878,0,RAWA,LW,RAWA,Injector
21/07/2021,BG-0754I,4300.466995,0,RAWA,LW,RAWA,Injector
22/07/2021,BG-0754I,4318.000226,0,RAWA,LW,RAWA,Injector
23/07/2021,BG-0754I,4335.533457,0,RAWA,LW,RAWA,Injector
24/07/2021,BG-0754I,4353.066687,0,RAWA,LW,RAWA,Injector
25/07/2021,BG-0754I,4370.599918,0,RAWA,LW,RAWA,Injector
26/07/2021,BG-0754I,4309.281742,0,RAWA,LW,RAWA,Injector
27/07/2021,BG-0754I,4082.114761,0,RAWA,LW,RAWA,Injector
28/07/2021,BG-0754I,4161.717776,0,RAWA,LW,RAWA,Injector
29/07/2021,BG-0754I,4061.606283,0,RAWA,LW,RAWA,Injector
30/07/2021,BG-0754I,3950.410212,0,RAWA,LW,RAWA,Injector
31/07/2021,BG-0754I,3839.872027,0,RAWA,LW,RAWA,Injector
01/08/2021,BG-0754I,3788.869353,0,RAWA,LW,RAWA,Injector
02/08/2021,BG-0754I,3994.210285,0,RAWA,LW,RAWA,Injector
03/08/2021,BG-0754I,4545.913553,0,RAWA,LW,RAWA,Injector
04/08/2021,BG-0754I,3933.913287,0,RAWA,LW,RAWA,Injector
05/08/2021,BG-0754I,3900.611062,0,RAWA,LW,RAWA,Injector
06/08/2021,BG-0754I,3855.610809,0,RAWA,LW,RAWA,Injector
07/08/2021,BG-0754I,3822.305517,0,RAWA,LW,RAWA,Injector
08/08/2021,BG-0754I,3828.600925,0,RAWA,LW,RAWA,Injector
09/08/2021,BG-0754I,3839.409076,0,RAWA,LW,RAWA,Injector
10/08/2021,BG-0754I,3829.504881,0,RAWA,LW,RAWA,Injector
11/08/2021,BG-0754I,3807.000718,0,RAWA,LW,RAWA,Injector
12/08/2021,BG-0754I,3797.993113,0,RAWA,LW,RAWA,Injector
13/08/2021,BG-0754I,3798.883497,0,RAWA,LW,RAWA,Injector
14/08/2021,BG-0754I,3760.182824,0,RAWA,LW,RAWA,Injector
15/08/2021,BG-0754I,3797.979321,0,RAWA,LW,RAWA,Injector
16/08/2021,BG-0754I,3791.677486,0,RAWA,LW,RAWA,Injector
17/08/2021,BG-0754I,3793.480886,0,RAWA,LW,RAWA,Injector
18/08/2021,BG-0754I,3761.084215,0,RAWA,LW,RAWA,Injector
19/08/2021,BG-0754I,3978.896005,0,RAWA,LW,RAWA,Injector
20/08/2021,BG-0754I,3915.003909,0,RAWA,LW,RAWA,Injector
21/08/2021,BG-0754I,3877.321713,0,RAWA,LW,RAWA,Injector
22/08/2021,BG-0754I,3911.1183,0,RAWA,LW,RAWA,Injector
23/08/2021,BG-0754I,3951.075809,0,RAWA,LW,RAWA,Injector
24/08/2021,BG-0754I,4038.370305,0,RAWA,LW,RAWA,Injector
25/08/2021,BG-0754I,4070.186315,0,RAWA,LW,RAWA,Injector
26/08/2021,BG-0754I,4139.376023,0,RAWA,LW,RAWA,Injector
27/08/2021,BG-0754I,4141.938367,0,RAWA,LW,RAWA,Injector
28/08/2021,BG-0754I,4300.161548,0,RAWA,LW,RAWA,Injector
29/08/2021,BG-0754I,4171.814624,0,RAWA,LW,RAWA,Injector
30/08/2021,BG-0754I,4103.88349,0,RAWA,LW,RAWA,Injector
31/08/2021,BG-0754I,4148.859258,0,RAWA,LW,RAWA,Injector
01/09/2021,BG-0754I,4138.335352,0,RAWA,LW,RAWA,Injector
02/09/2021,BG-0754I,2818.855567,0,RAWA,LW,RAWA,Injector
03/09/2021,BG-0754I,4133.55885,0,RAWA,LW,RAWA,Injector
04/09/2021,BG-0754I,4139.299039,0,RAWA,LW,RAWA,Injector
05/09/2021,BG-0754I,4138.342789,0,RAWA,LW,RAWA,Injector
06/09/2021,BG-0754I,4140.252808,0,RAWA,LW,RAWA,Injector
07/09/2021,BG-0754I,4138.33618,0,RAWA,LW,RAWA,Injector
08/09/2021,BG-0754I,3963.235507,0,RAWA,LW,RAWA,Injector
09/09/2021,BG-0754I,3959.405987,0,RAWA,LW,RAWA,Injector
10/09/2021,BG-0754I,3985.242345,0,RAWA,LW,RAWA,Injector
11/09/2021,BG-0754I,3980.460164,0,RAWA,LW,RAWA,Injector
12/09/2021,BG-0754I,3957.507183,0,RAWA,LW,RAWA,Injector
13/09/2021,BG-0754I,3955.599491,0,RAWA,LW,RAWA,Injector
14/09/2021,BG-0754I,3963.251385,0,RAWA,LW,RAWA,Injector
15/09/2021,BG-0754I,3893.402229,0,RAWA,LW,RAWA,Injector
16/09/2021,BG-0754I,3961.348036,0,RAWA,LW,RAWA,Injector
17/09/2021,BG-0754I,3907.272826,0,RAWA,LW,RAWA,Injector
18/09/2021,BG-0754I,4219.534278,0,RAWA,LW,RAWA,Injector
19/09/2021,BG-0754I,4153.140377,0,RAWA,LW,RAWA,Injector
20/09/2021,BG-0754I,4292.926195,0,RAWA,LW,RAWA,Injector
21/09/2021,BG-0754I,4086.571221,0,RAWA,LW,RAWA,Injector
22/09/2021,BG-0754I,3983.160447,0,RAWA,LW,RAWA,Injector
23/09/2021,BG-0754I,4465.911922,0,RAWA,LW,RAWA,Injector
24/09/2021,BG-0754I,4465.4837,0,RAWA,LW,RAWA,Injector
25/09/2021,BG-0754I,4562.774463,0,RAWA,LW,RAWA,Injector
26/09/2021,BG-0754I,4448.315389,0,RAWA,LW,RAWA,Injector
27/09/2021,BG-0754I,4693.739502,0,RAWA,LW,RAWA,Injector
28/09/2021,BG-0754I,4567.171263,0,RAWA,LW,RAWA,Injector
29/09/2021,BG-0754I,4716.844571,0,RAWA,LW,RAWA,Injector
30/09/2021,BG-0754I,4645.312828,0,RAWA,LW,RAWA,Injector
01/10/2021,BG-0754I,4594.700739,0,RAWA,LW,RAWA,Injector
02/10/2021,BG-0754I,4743.279845,0,RAWA,LW,RAWA,Injector
03/10/2021,BG-0754I,4676.151684,0,RAWA,LW,RAWA,Injector
04/10/2021,BG-0754I,4694.862747,0,RAWA,LW,RAWA,Injector
05/10/2021,BG-0754I,4691.547237,0,RAWA,LW,RAWA,Injector
06/10/2021,BG-0754I,4702.531668,0,RAWA,LW,RAWA,Injector
07/10/2021,BG-0754I,4702.52451,0,RAWA,LW,RAWA,Injector
08/10/2021,BG-0754I,4722.319669,0,RAWA,LW,RAWA,Injector
09/10/2021,BG-0754I,4730.013501,0,RAWA,LW,RAWA,Injector
10/10/2021,BG-0754I,4732.218154,0,RAWA,LW,RAWA,Injector
11/10/2021,BG-0754I,4761.941603,0,RAWA,LW,RAWA,Injector
12/10/2021,BG-0754I,4757.560127,0,RAWA,LW,RAWA,Injector
13/10/2021,BG-0754I,4769.677617,0,RAWA,LW,RAWA,Injector
14/10/2021,BG-0754I,3914.386147,0,RAWA,LW,RAWA,Injector
15/10/2021,BG-0754I,4370.697673,0,RAWA,LW,RAWA,Injector
16/10/2021,BG-0754I,4384.63485,0,RAWA,LW,RAWA,Injector
17/10/2021,BG-0754I,4209.852256,0,RAWA,LW,RAWA,Injector
18/10/2021,BG-0754I,4410.054972,0,RAWA,LW,RAWA,Injector
19/10/2021,BG-0754I,4423.254326,0,RAWA,LW,RAWA,Injector
20/10/2021,BG-0754I,4791.879632,0,RAWA,LW,RAWA,Injector
21/10/2021,BG-0754I,4795.582109,0,RAWA,LW,RAWA,Injector
22/10/2021,BG-0754I,4790.03197,0,RAWA,LW,RAWA,Injector
23/10/2021,BG-0754I,4790.018868,0,RAWA,LW,RAWA,Injector
24/10/2021,BG-0754I,4790.012197,0,RAWA,LW,RAWA,Injector
25/10/2021,BG-0754I,4786.670339,0,RAWA,LW,RAWA,Injector
26/10/2021,BG-0754I,4790.008661,0,RAWA,LW,RAWA,Injector
27/10/2021,BG-0754I,4790.008962,0,RAWA,LW,RAWA,Injector
28/10/2021,BG-0754I,4793.360832,0,RAWA,LW,RAWA,Injector
29/10/2021,BG-0754I,4785.563298,0,RAWA,LW,RAWA,Injector
30/10/2021,BG-0754I,4788.91439,0,RAWA,LW,RAWA,Injector
31/10/2021,BG-0754I,4931.610708,0,RAWA,LW,RAWA,Injector
01/11/2021,BG-0754I,4972.855539,0,RAWA,LW,RAWA,Injector
02/11/2021,BG-0754I,4552.607813,0,RAWA,LW,RAWA,Injector
03/11/2021,BG-0754I,4963.941735,0,RAWA,LW,RAWA,Injector
04/11/2021,BG-0754I,4840.203134,0,RAWA,LW,RAWA,Injector
05/11/2021,BG-0754I,4836.856296,0,RAWA,LW,RAWA,Injector
06/11/2021,BG-0754I,3731.032051,0,RAWA,LW,RAWA,Injector
07/11/2021,BG-0754I,4810.09194,0,RAWA,LW,RAWA,Injector
08/11/2021,BG-0754I,4544.784261,0,RAWA,LW,RAWA,Injector
09/11/2021,BG-0754I,4901.479951,0,RAWA,LW,RAWA,Injector
10/11/2021,BG-0754I,4964.490875,0,RAWA,LW,RAWA,Injector
11/11/2021,BG-0754I,4928.471386,0,RAWA,LW,RAWA,Injector
12/11/2021,BG-0754I,4771.297701,0,RAWA,LW,RAWA,Injector
13/11/2021,BG-0754I,4509.233401,0,RAWA,LW,RAWA,Injector
14/11/2021,BG-0754I,4362.582233,0,RAWA,LW,RAWA,Injector
15/11/2021,BG-0754I,4335.204155,0,RAWA,LW,RAWA,Injector
16/11/2021,BG-0754I,4098.501817,0,RAWA,LW,RAWA,Injector
17/11/2021,BG-0754I,4046.433776,0,RAWA,LW,RAWA,Injector
18/11/2021,BG-0754I,4129.313921,0,RAWA,LW,RAWA,Injector
19/11/2021,BG-0754I,4035.687393,0,RAWA,LW,RAWA,Injector
20/11/2021,BG-0754I,4402.658159,0,RAWA,LW,RAWA,Injector
21/11/2021,BG-0754I,4247.552918,0,RAWA,LW,RAWA,Injector
22/11/2021,BG-0754I,4247.555818,0,RAWA,LW,RAWA,Injector
23/11/2021,BG-0754I,4466.974807,0,RAWA,LW,RAWA,Injector
24/11/2021,BG-0754I,4309.971339,0,RAWA,LW,RAWA,Injector
25/11/2021,BG-0754I,4309.020364,0,RAWA,LW,RAWA,Injector
26/11/2021,BG-0754I,4303.343197,0,RAWA,LW,RAWA,Injector
27/11/2021,BG-0754I,4303.33662,0,RAWA,LW,RAWA,Injector
28/11/2021,BG-0754I,4303.335292,0,RAWA,LW,RAWA,Injector
29/11/2021,BG-0754I,4303.337889,0,RAWA,LW,RAWA,Injector
30/11/2021,BG-0754I,4303.345432,0,RAWA,LW,RAWA,Injector
01/12/2021,BG-0754I,4303.358941,0,RAWA,LW,RAWA,Injector
05/10/2020,BG-0756I,5819.069414,0,RAWA,LW,RAWA,Injector
06/10/2020,BG-0756I,5118.947637,0,RAWA,LW,RAWA,Injector
07/10/2020,BG-0756I,5739.491882,0,RAWA,LW,RAWA,Injector
08/10/2020,BG-0756I,5785.614589,0,RAWA,LW,RAWA,Injector
09/10/2020,BG-0756I,5770.602163,0,RAWA,LW,RAWA,Injector
10/10/2020,BG-0756I,5772.90371,0,RAWA,LW,RAWA,Injector
11/10/2020,BG-0756I,5779.828949,0,RAWA,LW,RAWA,Injector
12/10/2020,BG-0756I,5764.839519,0,RAWA,LW,RAWA,Injector
13/10/2020,BG-0756I,5641.433915,0,RAWA,LW,RAWA,Injector
14/10/2020,BG-0756I,5676.039895,0,RAWA,LW,RAWA,Injector
15/10/2020,BG-0756I,5764.835496,0,RAWA,LW,RAWA,Injector
16/10/2020,BG-0756I,5582.584887,0,RAWA,LW,RAWA,Injector
17/10/2020,BG-0756I,5755.585751,0,RAWA,LW,RAWA,Injector
18/10/2020,BG-0756I,5723.297273,0,RAWA,LW,RAWA,Injector
19/10/2020,BG-0756I,5702.534784,0,RAWA,LW,RAWA,Injector
20/10/2020,BG-0756I,5778.91737,0,RAWA,LW,RAWA,Injector
21/10/2020,BG-0756I,5750.754309,0,RAWA,LW,RAWA,Injector
22/10/2020,BG-0756I,5647.008054,0,RAWA,LW,RAWA,Injector
23/10/2020,BG-0756I,5512.295468,0,RAWA,LW,RAWA,Injector
24/10/2020,BG-0756I,5329.026742,0,RAWA,LW,RAWA,Injector
25/10/2020,BG-0756I,5314.689531,0,RAWA,LW,RAWA,Injector
26/10/2020,BG-0756I,5045.435823,0,RAWA,LW,RAWA,Injector
27/10/2020,BG-0756I,5013.562928,0,RAWA,LW,RAWA,Injector
28/10/2020,BG-0756I,5191.476433,0,RAWA,LW,RAWA,Injector
29/10/2020,BG-0756I,5114.759042,0,RAWA,LW,RAWA,Injector
30/10/2020,BG-0756I,5081.449612,0,RAWA,LW,RAWA,Injector
31/10/2020,BG-0756I,5142.015525,0,RAWA,LW,RAWA,Injector
01/11/2020,BG-0756I,5107.691515,0,RAWA,LW,RAWA,Injector
02/11/2020,BG-0756I,5101.641129,0,RAWA,LW,RAWA,Injector
03/11/2020,BG-0756I,5098.595997,0,RAWA,LW,RAWA,Injector
04/11/2020,BG-0756I,5179.347652,0,RAWA,LW,RAWA,Injector
05/11/2020,BG-0756I,5122.834137,0,RAWA,LW,RAWA,Injector
06/11/2020,BG-0756I,5151.108547,0,RAWA,LW,RAWA,Injector
07/11/2020,BG-0756I,5153.12769,0,RAWA,LW,RAWA,Injector
08/11/2020,BG-0756I,5104.340902,0,RAWA,LW,RAWA,Injector
09/11/2020,BG-0756I,5034.505444,0,RAWA,LW,RAWA,Injector
10/11/2020,BG-0756I,5113.55564,0,RAWA,LW,RAWA,Injector
11/11/2020,BG-0756I,5236.551873,0,RAWA,LW,RAWA,Injector
12/11/2020,BG-0756I,5333.840708,0,RAWA,LW,RAWA,Injector
13/11/2020,BG-0756I,5443.47712,0,RAWA,LW,RAWA,Injector
14/11/2020,BG-0756I,5514.069296,0,RAWA,LW,RAWA,Injector
15/11/2020,BG-0756I,5544.679818,0,RAWA,LW,RAWA,Injector
16/11/2020,BG-0756I,5498.224918,0,RAWA,LW,RAWA,Injector
17/11/2020,BG-0756I,5526.837585,0,RAWA,LW,RAWA,Injector
18/11/2020,BG-0756I,5510.34804,0,RAWA,LW,RAWA,Injector
19/11/2020,BG-0756I,5512.557836,0,RAWA,LW,RAWA,Injector
20/11/2020,BG-0756I,5507.047989,0,RAWA,LW,RAWA,Injector
21/11/2020,BG-0756I,5500.455917,0,RAWA,LW,RAWA,Injector
22/11/2020,BG-0756I,5576.307705,0,RAWA,LW,RAWA,Injector
23/11/2020,BG-0756I,5516.928493,0,RAWA,LW,RAWA,Injector
24/11/2020,BG-0756I,5510.327994,0,RAWA,LW,RAWA,Injector
25/11/2020,BG-0756I,5524.61819,0,RAWA,LW,RAWA,Injector
26/11/2020,BG-0756I,5520.214645,0,RAWA,LW,RAWA,Injector
27/11/2020,BG-0756I,5529.2758,0,RAWA,LW,RAWA,Injector
28/11/2020,BG-0756I,5459.400507,0,RAWA,LW,RAWA,Injector
29/11/2020,BG-0756I,5485.153321,0,RAWA,LW,RAWA,Injector
30/11/2020,BG-0756I,5388.892004,0,RAWA,LW,RAWA,Injector
01/12/2020,BG-0756I,5334.186546,0,RAWA,LW,RAWA,Injector
02/12/2020,BG-0756I,5275.068872,0,RAWA,LW,RAWA,Injector
03/12/2020,BG-0756I,5217.113354,0,RAWA,LW,RAWA,Injector
04/12/2020,BG-0756I,5163.676974,0,RAWA,LW,RAWA,Injector
05/12/2020,BG-0756I,5250.740921,0,RAWA,LW,RAWA,Injector
