DATE,NAME,LIQUID_VOLUME,CUMM,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,WATER_FRACTION
2021-03-07,BG-1236P,1065.2406012559086,136257.66996069514,0,RAWA,RW,RAWA,Producer,625.6964055320287,156.42410138300718,283.1200943408727,0.2657804199418204
2021-03-08,BG-1236P,1057.67689799677,137327.95590966783,0,RAWA,RW,RAWA,Producer,620.4210765111737,155.10526912779343,282.1505523578027,0.2667644087643336
2021-03-09,BG-1236P,1074.381802502361,138477.92306321597,0,RAWA,RW,RAWA,Producer,628.332886733327,157.08322168333174,288.9656940857027,0.2689599669434717
2021-03-10,BG-1236P,1078.1182809305385,139602.65593216583,0,RAWA,RW,RAWA,Producer,611.4290932300087,152.85727330750217,313.83191439302743,0.2910922854606963
2021-03-11,BG-1236P,1082.1296298551597,140738.53583744264,0,RAWA,RW,RAWA,Producer,615.1869949367901,153.79674873419754,313.1458861841721,0.2893792735590152
2021-03-12,BG-1236P,1091.1870661709431,141882.9843076923,0,RAWA,RW,RAWA,Producer,628.7345332362896,157.1836333090724,305.2688996255812,0.2797585391996924
2021-03-13,BG-1236P,1095.9369583748298,143019.35267979832,0,RAWA,RW,RAWA,Producer,628.6420929716728,157.1605232429182,310.1343421602388,0.2829855675459093
2021-03-14,BG-1236P,1091.038968958586,144121.84654510283,0,RAWA,RW,RAWA,Producer,621.1983899704109,155.29959749260271,314.54098149557245,0.2882949101220526
2021-03-15,BG-1236P,1104.6450728936647,145267.4396853824,0,RAWA,RW,RAWA,Producer,629.3949623347135,157.34874058367836,317.90136997527287,0.2877859846353333
2021-03-16,BG-1236P,1103.3256735511063,146377.10423398082,0,RAWA,RW,RAWA,Producer,624.0857086835744,156.0214271708936,323.2185376966387,0.2929493489047022
2021-03-17,BG-1236P,1080.8012810309565,147448.10833614427,0,RAWA,RW,RAWA,Producer,611.2757308682202,152.81893271705505,316.70661744568105,0.2930294615709379
2021-03-18,BG-1236P,1100.814756863956,148608.65932193017,0,RAWA,RW,RAWA,Producer,619.0581279196861,154.76453197992151,326.9920969643486,0.2970455246220503
2021-03-19,BG-1236P,1120.8497728781422,149775.2366062613,0,RAWA,RW,RAWA,Producer,627.738088549361,156.93452213734025,336.17716219144097,0.2999306154367128
2021-03-20,BG-1236P,1098.1455047504858,150851.84304864405,0,RAWA,RW,RAWA,Producer,614.8278992210676,153.7069748052669,329.6106307241514,0.3001520557141866
2021-03-21,BG-1236P,1094.095609638392,151973.63209792576,0,RAWA,RW,RAWA,Producer,610.6850749683895,152.67126874209737,330.7392659279052,0.3022946651227468
2021-03-22,BG-1236P,1103.8914671609034,153135.7029217726,0,RAWA,RW,RAWA,Producer,614.6296463833902,153.65741159584755,335.6044091816657,0.3040193888306847
2021-03-23,BG-1236P,1127.7315832997615,154335.50304802076,0,RAWA,RW,RAWA,Producer,623.732177864598,155.9330444661495,348.066360969014,0.308642913015317
2021-03-24,BG-1236P,1141.9207194228468,155522.68789861738,0,RAWA,RW,RAWA,Producer,628.9755332239631,157.24388330599078,355.7013028928929,0.3114938689199655
2021-03-25,BG-1236P,1096.5880906248026,156536.24358705024,0,RAWA,RW,RAWA,Producer,601.9796154103273,150.4949038525818,344.11357136189355,0.3138038560730931
2021-03-26,BG-1236P,1112.804650834989,157729.7957452636,0,RAWA,RW,RAWA,Producer,608.5246005118314,152.13115012795785,352.14890019519976,0.3164516790354588
2021-03-27,BG-1236P,1130.5572099950075,158934.9576768753,0,RAWA,RW,RAWA,Producer,616.6387270499754,154.15968176249385,359.7588011825383,0.3182137073665887
2021-03-28,BG-1236P,1139.0894051806586,160145.66695816943,0,RAWA,RW,RAWA,Producer,618.1142425825642,154.52856064564105,366.4466019524535,0.3217013522255835
2021-03-29,BG-1236P,1143.322865837136,161347.1104745846,0,RAWA,RW,RAWA,Producer,618.0997794929729,154.5249448732432,370.6981414709201,0.3242287481056338
2021-03-30,BG-1236P,1150.5750757666672,162559.4926789867,0,RAWA,RW,RAWA,Producer,619.4981806300236,154.8745451575059,376.2023499791377,0.3269689722145782
2021-03-31,BG-1236P,1151.7369197098203,163753.85968520088,0,RAWA,RW,RAWA,Producer,616.4683647147651,154.11709117869128,381.1514638163642,0.3309362210185944
2021-04-01,BG-1236P,1161.9004047060248,164962.32397441912,0,RAWA,RW,RAWA,Producer,619.8473068614302,154.96182671535755,387.0912711292371,0.3331535728547887
2021-04-02,BG-1236P,1172.8811341831945,166170.29579386223,0,RAWA,RW,RAWA,Producer,623.3215218844892,155.8303804711223,393.7292318275828,0.3356940617019811
2021-04-03,BG-1236P,1154.319830794267,167300.9296252411,0,RAWA,RW,RAWA,Producer,612.4405615586824,153.1101403896706,388.7691288459143,0.3367949839156874
2021-04-04,BG-1236P,1156.4690061954611,168476.23682034895,0,RAWA,RW,RAWA,Producer,610.5200007215313,152.63000018038284,393.319005293547,0.3401033691231237
2021-04-05,BG-1236P,1157.4909214192503,169644.7338761693,0,RAWA,RW,RAWA,Producer,608.6832331435256,152.1708082858814,396.6368799898435,0.3426695386115941
2021-04-06,BG-1236P,1162.009331958167,170828.6256543587,0,RAWA,RW,RAWA,Producer,609.2443448125144,152.3110862031286,400.45390094252383,0.3446219319664985
2021-04-07,BG-1236P,1165.7970868058758,172012.87873931468,0,RAWA,RW,RAWA,Producer,609.7212195664191,152.43030489160478,403.6455623478519,0.346239981997026
2021-04-08,BG-1236P,1163.831093170165,173182.10596633685,0,RAWA,RW,RAWA,Producer,606.3065497450743,151.57663743626858,405.94790598882224,0.3488031110107729
2021-04-09,BG-1236P,1164.3088079027718,174363.19925346668,0,RAWA,RW,RAWA,Producer,605.8171687969315,151.45429219923287,407.0373469066077,0.3495956950113514
2021-04-10,BG-1236P,1162.9881237381603,175540.0043240967,0,RAWA,RW,RAWA,Producer,601.9000738405863,150.47501846014657,410.6130314374277,0.353067261011751
2021-04-11,BG-1236P,1173.2528455545937,176745.89381905005,0,RAWA,RW,RAWA,Producer,602.5499379065169,150.63748447662925,420.0654231714476,0.3580348641497509
2021-04-12,BG-1236P,1178.672339307231,177937.7685004442,0,RAWA,RW,RAWA,Producer,599.8894555859719,149.97236389649296,428.8105198247662,0.3638080792468594
2021-04-13,BG-1236P,1170.2447234703343,179097.84192802166,0,RAWA,RW,RAWA,Producer,591.7505471846385,147.93763679615964,430.5565394895364,0.367920086161748
2021-04-14,BG-1236P,1171.515670701122,180275.117271286,0,RAWA,RW,RAWA,Producer,588.1770690129161,147.04426725322904,436.2943344349768,0.3724186925932163
2021-04-15,BG-1236P,1178.539000430833,181463.61568998985,0,RAWA,RW,RAWA,Producer,587.4324863684016,146.8581215921004,444.2483924703312,0.3769484016294152
2021-04-16,BG-1236P,1175.2974007044002,182627.28998739689,0,RAWA,RW,RAWA,Producer,582.9401410980798,145.73503527451996,446.6222243318005,0.380007838070707
2021-04-17,BG-1236P,1164.6371162767157,183761.97878427623,0,RAWA,RW,RAWA,Producer,576.9878231904466,144.24695579761166,443.40233728865735,0.3807214548564205
2021-04-18,BG-1236P,1181.1597850403778,184949.89413526995,0,RAWA,RW,RAWA,Producer,583.2867110890004,145.8216777722501,452.0513961791274,0.3827182417691896
2021-04-19,BG-1236P,1176.979854703601,186074.930311088,0,RAWA,RW,RAWA,Producer,580.2694202581743,145.06735506454356,451.6430793808832,0.3837305095545756
2021-04-20,BG-1236P,1161.5320722830916,187157.05302890568,0,RAWA,RW,RAWA,Producer,571.0504930084819,142.76262325212048,447.7189560224893,0.3854555261160021
2021-04-21,BG-1236P,1154.2882075290793,188230.62601978876,0,RAWA,RW,RAWA,Producer,565.4817636760782,141.37044091901956,447.4360029339815,0.3876293632868198
2021-04-22,BG-1236P,1141.934128853868,189276.6734725836,0,RAWA,RW,RAWA,Producer,557.9652830614383,139.49132076535955,444.4775250270702,0.3892321928176204
2021-04-23,BG-1236P,1128.576045157191,190309.6059228559,0,RAWA,RW,RAWA,Producer,550.0682706940578,137.51706767351445,440.9907067896188,0.3907496607622896
2021-04-24,BG-1236P,1121.5051022516027,191351.74785038643,0,RAWA,RW,RAWA,Producer,544.9183725349576,136.2295931337394,440.3571365829056,0.392648357728215
2021-04-25,BG-1236P,1115.9385208295266,192393.9709160593,0,RAWA,RW,RAWA,Producer,540.5510015443518,135.13775038608796,440.2497688990868,0.3945107733818791
2021-04-26,BG-1236P,1109.8305023886116,193433.14620613828,0,RAWA,RW,RAWA,Producer,536.7512740011736,134.1878185002934,438.89140988714473,0.3954580532275415
2021-04-27,BG-1236P,1095.8448253522326,194463.19257515363,0,RAWA,RW,RAWA,Producer,528.0556200014668,132.0139050003667,435.7753003503992,0.3976615030420295
2021-04-28,BG-1236P,1083.9558763117302,195497.8125855764,0,RAWA,RW,RAWA,Producer,521.3572979991446,130.33932449978616,432.2592538127995,0.3987793813929082
2021-04-29,BG-1236P,1107.2126030965253,196632.6998138716,0,RAWA,RW,RAWA,Producer,529.4955479398044,132.3738869849511,445.3431681717699,0.4022201038231367
2021-04-30,BG-1236P,1099.664435758673,197687.4549244173,0,RAWA,RW,RAWA,Producer,523.7876854317436,130.9469213579359,444.92982896899366,0.4046050908812293
2021-05-01,BG-1236P,1089.540599623746,198743.19598606697,0,RAWA,RW,RAWA,Producer,510.1439708464807,127.53599271162018,451.86063606564505,0.414725836028219
2021-05-02,BG-1236P,1081.6258284080272,199796.48401921932,0,RAWA,RW,RAWA,Producer,505.83521610615657,126.45880402653914,449.3318082753316,0.4154225948327001
2021-05-03,BG-1236P,1082.6699648207807,200883.82205555175,0,RAWA,RW,RAWA,Producer,502.7248984716505,125.68122461791262,454.26384173121767,0.4195773933808296
2021-05-04,BG-1236P,1086.4823924658317,201977.9603852775,0,RAWA,RW,RAWA,Producer,502.23907026452525,125.55976756613131,458.6835546351752,0.4221730216853009
2021-05-05,BG-1236P,1107.6346792857448,203117.4768602972,0,RAWA,RW,RAWA,Producer,509.9615472888544,127.4903868222136,470.1827451746768,0.4244926183404377
2021-05-06,BG-1236P,1094.4361408043185,204164.6898066157,0,RAWA,RW,RAWA,Producer,503.291483646708,125.822870911677,465.32178624593337,0.4251703401387687
2021-05-07,BG-1236P,1092.24594012743,205223.918945714,0,RAWA,RW,RAWA,Producer,500.64506173418334,125.16126543354584,466.43961295970087,0.4270463233814193
2021-05-08,BG-1236P,1084.132688518899,206245.196341756,0,RAWA,RW,RAWA,Producer,495.6116059439288,123.9029014859822,464.6181810889879,0.428562099463795
2021-05-09,BG-1236P,1079.5194579006256,207259.72400197896,0,RAWA,RW,RAWA,Producer,491.96545076618935,122.99136269154734,464.56264444288905,0.4303420758587697
2021-05-10,BG-1236P,1071.329048817291,208255.02343176084,0,RAWA,RW,RAWA,Producer,486.92657360023895,121.73164340005974,462.6708318169924,0.4318662247866465
2021-05-11,BG-1236P,1056.9093455105804,209227.07179877223,0,RAWA,RW,RAWA,Producer,479.7795025814328,119.9448756453582,457.1849672837893,0.4325678159870265
2021-05-12,BG-1236P,1054.5754921642904,210231.22330533297,0,RAWA,RW,RAWA,Producer,476.7538272446114,119.18845681115286,458.6332081085261,0.4348984131683922
2021-05-13,BG-1236P,1040.4453230235706,211205.77467191857,0,RAWA,RW,RAWA,Producer,469.6088648248493,117.40221620621232,453.434241992509,0.4358078526171978
2021-05-14,BG-1236P,1047.015824864384,212237.8460621873,0,RAWA,RW,RAWA,Producer,470.9887897559879,117.74719743899696,458.27983766939934,0.4377009657220401
2021-05-15,BG-1236P,1043.2550465005345,213260.06636822133,0,RAWA,RW,RAWA,Producer,469.03988143631545,117.25997035907886,456.9551947051402,0.4380090911018718
2021-05-16,BG-1236P,1038.000874364692,214288.4065386916,0,RAWA,RW,RAWA,Producer,465.990364845949,116.49759121148723,455.51291830725575,0.4388367385394085
2021-05-17,BG-1236P,1046.253053705835,215358.17433277244,0,RAWA,RW,RAWA,Producer,468.17935386868777,117.04483846717194,461.0288613699756,0.4406475658417514
2021-05-18,BG-1236P,1037.8640238983746,216399.9742163198,0,RAWA,RW,RAWA,Producer,463.0194061768929,115.75485154422324,459.0897661772586,0.4423409575879197
2021-05-19,BG-1236P,1046.9890766601072,217493.04398412516,0,RAWA,RW,RAWA,Producer,466.1990461832438,116.54976154581097,464.2402689310524,0.4434050739210936
2021-05-20,BG-1236P,1066.0270989060689,218630.6148569033,0,RAWA,RW,RAWA,Producer,476.7966628499668,119.19916571249168,470.03127034361046,0.4409186884891999
2021-05-21,BG-1236P,1050.2980604500794,219688.56335756124,0,RAWA,RW,RAWA,Producer,473.858367755397,118.46459193884924,457.9751007558333,0.4360429843691982
2021-05-22,BG-1236P,1073.177012043584,220844.63747370345,0,RAWA,RW,RAWA,Producer,485.41551516059536,121.35387879014884,466.4076180928398,0.4346045553144014
2021-05-23,BG-1236P,1068.2273272306074,221927.91237449428,0,RAWA,RW,RAWA,Producer,485.39544825415743,121.34886206353936,461.4830169129107,0.4320082487585401
2021-05-24,BG-1236P,1071.6297483217077,223042.52073177212,0,RAWA,RW,RAWA,Producer,486.4484889592128,121.6121222398032,463.5691371226917,0.4325833039337447
2021-05-25,BG-1236P,1074.2126791340024,224155.47931056912,0,RAWA,RW,RAWA,Producer,485.1961796249143,121.29904490622856,467.7174546028596,0.4354048911244644
2021-05-26,BG-1236P,1076.8176366987918,225284.3758082993,0,RAWA,RW,RAWA,Producer,484.8239143664125,121.20597859160311,470.7877437407763,0.4372028537571821
2021-05-27,BG-1236P,1074.4396630087012,226413.9558488017,0,RAWA,RW,RAWA,Producer,482.51003790317503,120.62750947579376,471.30211562973255,0.43864921582471
2021-05-28,BG-1236P,1090.860684525744,227608.0666086505,0,RAWA,RW,RAWA,Producer,488.4522818235735,122.11307045589338,480.295332246277,0.4402902580131829
2021-05-29,BG-1236P,1111.5219467433396,228822.7068722147,0,RAWA,RW,RAWA,Producer,496.38165732618273,124.09541433154568,491.0448750856113,0.4417770396026179
2021-05-30,BG-1236P,1116.9680142589225,230013.88151030685,0,RAWA,RW,RAWA,Producer,497.9459513593075,124.48648783982688,494.5355750597881,0.4427481975729617
2021-05-31,BG-1236P,1114.0704597408337,231182.2797572887,0,RAWA,RW,RAWA,Producer,495.2391251428477,123.80978128571192,495.021553312274,0.4443359475014093
2021-06-01,BG-1236P,1126.6428314855757,232368.10297787876,0,RAWA,RW,RAWA,Producer,499.3847235204895,124.84618088012238,502.4119270849639,0.4459371799512454
2021-06-02,BG-1236P,1151.9518128250354,233560.46755938287,0,RAWA,RW,RAWA,Producer,509.2402192821492,127.31005482053727,515.401538722349,0.4474158840536769
2021-06-03,BG-1236P,1129.435908252157,234638.7622397255,0,RAWA,RW,RAWA,Producer,498.1350559730954,124.53376399327384,506.7670882857881,0.4486904343868687
2021-06-04,BG-1236P,1079.6747316037236,235642.5191460793,0,RAWA,RW,RAWA,Producer,480.80219333007335,120.20054833251834,478.6719899411318,0.4433483306867093
2021-06-05,BG-1236P,1107.3117300270103,236823.5340576422,0,RAWA,RW,RAWA,Producer,485.0958720820279,121.27396802050696,500.9418899244755,0.4523946386012331
2021-06-06,BG-1236P,1126.642729421677,238009.43694329425,0,RAWA,RW,RAWA,Producer,493.4225426803464,123.35563567008658,509.864551071244,0.4525521159072009
2021-06-07,BG-1236P,1126.990356343466,239151.40744192537,0,RAWA,RW,RAWA,Producer,493.58727890555696,123.39681972638924,510.0062577115197,0.4525382624978631
2021-06-08,BG-1236P,1158.7702979563587,240358.6267442632,0,RAWA,RW,RAWA,Producer,507.0039124797015,126.75097811992538,525.0154073567319,0.4530797935386024
2021-06-09,BG-1236P,1110.307043593246,241329.28755737515,0,RAWA,RW,RAWA,Producer,486.0182068544584,121.5045517136146,502.7842850251732,0.4528335543995387
2021-06-10,BG-1236P,1096.5988947369276,242415.5455594445,0,RAWA,RW,RAWA,Producer,479.5609209161621,119.89023022904053,497.1477435917251,0.4533542263974195
2021-06-11,BG-1236P,1108.0485869817835,243558.48377942631,0,RAWA,RW,RAWA,Producer,476.9317836236044,119.23294590590108,511.8838574522783,0.4619687831980364
2021-06-12,BG-1236P,1131.8259497399204,244750.5578409013,0,RAWA,RW,RAWA,Producer,490.56297883001776,122.64074470750444,518.6222262023982,0.4582172959734412
2021-06-13,BG-1236P,1126.107286862276,245870.1765936287,0,RAWA,RW,RAWA,Producer,486.3946807847298,121.59867019618248,518.1139358813637,0.4600928720788301
2021-06-14,BG-1236P,1125.6294214988325,246988.31203104157,0,RAWA,RW,RAWA,Producer,483.9577408237407,120.98943520593517,520.6822454691567,0.4625698613810591
2021-06-15,BG-1236P,1122.1565990483075,248075.25594750865,0,RAWA,RW,RAWA,Producer,481.4100589729608,120.3525147432402,520.3940253321067,0.4637445662873157
2021-06-16,BG-1236P,1112.6396516418422,249133.99679003443,0,RAWA,RW,RAWA,Producer,476.1434452667201,119.03586131668,517.4603450584422,0.4650745138328148
2021-06-17,BG-1236P,1104.3465989155582,250179.80700154448,0,RAWA,RW,RAWA,Producer,473.8907415011095,118.47268537527736,511.98317203917134,0.4636073244957032
2021-06-18,BG-1236P,1097.5446839141514,251224.2887727213,0,RAWA,RW,RAWA,Producer,467.94835551912087,116.98708887978022,512.6092395152504,0.4670509064716548
2021-06-19,BG-1236P,1090.2290921225149,252242.16282306716,0,RAWA,RW,RAWA,Producer,463.52695769603525,115.8817394240088,510.8203950024708,0.4685440873789003
2021-06-20,BG-1236P,1101.2765201002353,253310.8763136893,0,RAWA,RW,RAWA,Producer,467.3917023154313,116.84792557885784,517.0368922059462,0.4694887094831431
2021-06-21,BG-1236P,1066.2357919445774,254239.1253865989,0,RAWA,RW,RAWA,Producer,451.5372974453539,112.88432436133849,501.814170137885,0.4706408975660884
2021-06-22,BG-1236P,1066.5650325650045,255261.0312614731,0,RAWA,RW,RAWA,Producer,450.9050372504556,112.72625931261388,502.933736001935,0.4715453072677802
2021-06-23,BG-1236P,1071.7436915548617,256290.25641356985,0,RAWA,RW,RAWA,Producer,451.8913450345324,112.97283625863312,506.8795102616962,0.4729484430426894
2021-06-24,BG-1236P,1052.7534632495397,257272.96227516636,0,RAWA,RW,RAWA,Producer,443.7171160116317,110.92927900290792,498.1070682350001,0.4731469290991362
2021-06-25,BG-1236P,1048.2260281673632,258294.71776893755,0,RAWA,RW,RAWA,Producer,440.3257113309477,110.08142783273694,497.8188890036786,0.4749155960895441
2021-06-26,BG-1236P,1053.409627134875,259346.7891783331,0,RAWA,RW,RAWA,Producer,440.1833158653855,110.04582896634636,503.1804823031433,0.4776683916129786
2021-06-27,BG-1236P,1052.382010199443,260403.03524092524,0,RAWA,RW,RAWA,Producer,437.3708671319748,109.3427167829937,505.6684262844744,0.4804989266099695
2021-06-28,BG-1236P,1054.0448447084516,261469.6287212709,0,RAWA,RW,RAWA,Producer,435.3791898362442,108.84479745906106,509.8208574131464,0.4836804240090587
2021-06-29,BG-1236P,1068.354204450337,262576.72208980465,0,RAWA,RW,RAWA,Producer,437.945188175356,109.486297043839,520.9227192311421,0.4875936436260428
2021-06-30,BG-1236P,1052.9296290814316,263609.0517684586,0,RAWA,RW,RAWA,Producer,429.7258552110311,107.43146380275778,515.7723100676427,0.4898449961158362
2021-07-01,BG-1236P,1063.4077671095913,264722.5140078413,0,RAWA,RW,RAWA,Producer,432.50773899586034,108.12693474896508,522.7730933647659,0.4916017256350269
2021-07-02,BG-1236P,1075.2842014035637,265839.76741463545,0,RAWA,RW,RAWA,Producer,438.86391847835375,109.71597961958844,526.7043033056215,0.489827993955567
2021-07-03,BG-1236P,1075.603451013816,266937.39990676846,0,RAWA,RW,RAWA,Producer,437.8169148461616,109.4542287115404,528.3323074561139,0.4911961810443537
2021-07-04,BG-1236P,1076.064883482855,268032.2133599315,0,RAWA,RW,RAWA,Producer,437.2384012514905,109.30960031287262,529.516881918492,0.4920863881410445
2021-07-05,BG-1236P,1082.6223415910183,269131.1621030616,0,RAWA,RW,RAWA,Producer,438.94438496240167,109.73609624060042,533.9418603880165,0.493193092249821
2021-07-06,BG-1236P,1088.834070565572,270226.5886412863,0,RAWA,RW,RAWA,Producer,435.9659827246333,108.99149568115833,543.8765921597806,0.4995036496950129
2021-07-07,BG-1236P,1071.8522121158592,271248.62337652536,0,RAWA,RW,RAWA,Producer,432.3082241313501,108.07705603283752,531.4669319516715,0.4958397491222642
2021-07-08,BG-1236P,1075.8492069985564,272316.5724893224,0,RAWA,RW,RAWA,Producer,432.9016706370693,108.22541765926734,534.7221187022197,0.497023295852034
2021-07-09,BG-1236P,1086.1516691582938,273384.7056141364,0,RAWA,RW,RAWA,Producer,436.22010801918407,109.05502700479602,540.8765341343137,0.4979751442572127
2021-07-10,BG-1236P,1082.6559199288165,274405.7404727805,0,RAWA,RW,RAWA,Producer,434.4353943838759,108.60884859596898,539.6116769489716,0.4984147474891658
2021-07-11,BG-1236P,1066.4483963688497,275382.21441224014,0,RAWA,RW,RAWA,Producer,427.4839457417429,106.87098643543573,532.093464191671,0.4989397199183722
2021-07-12,BG-1236P,1040.8350292558346,276310.0244652381,0,RAWA,RW,RAWA,Producer,416.3103794297875,104.07759485744688,520.4470549686002,0.5000283813859571
2021-07-13,BG-1236P,1041.0571068444312,277302.47174079914,0,RAWA,RW,RAWA,Producer,415.57232247382746,103.89308061845686,521.5917037521469,0.5010212219127478
2021-07-14,BG-1236P,1034.8411596438966,278307.07268696936,0,RAWA,RW,RAWA,Producer,413.3160583473806,103.32901458684516,518.1960867096709,0.5007493970262928
2021-07-15,BG-1236P,1014.7149819757416,279292.2107120049,0,RAWA,RW,RAWA,Producer,404.6386414752152,101.15966036880378,508.91668013172256,0.5015365784200958
2021-07-16,BG-1236P,1050.9146028788384,280416.2048031995,0,RAWA,RW,RAWA,Producer,416.298032184181,104.07450804604524,530.5420626486122,0.5048384152197181
2021-07-17,BG-1236P,1059.6258836408292,281482.2884535185,0,RAWA,RW,RAWA,Producer,418.36408567190375,104.59102141797594,536.6707765509495,0.5064719396122825
2021-07-18,BG-1236P,1045.8560840637217,282487.741954243,0,RAWA,RW,RAWA,Producer,412.0782985371111,103.01957463427776,530.7582108923328,0.5074868511832408
2021-07-19,BG-1236P,1050.9857085482324,283522.8952275739,0,RAWA,RW,RAWA,Producer,413.3236211208786,103.33090528021968,534.3311821471341,0.5084095604736877
2021-07-20,BG-1236P,1041.3626509093024,284508.1711010499,0,RAWA,RW,RAWA,Producer,409.13705083595136,102.28426270898784,529.9413373643632,0.508892206669431
2021-07-21,BG-1236P,1035.3106811348994,285497.17838034616,0,RAWA,RW,RAWA,Producer,405.74726875166726,101.43681718791682,528.1265951953153,0.5101141182242871
2021-07-22,BG-1236P,1033.624057027393,286480.8971780187,0,RAWA,RW,RAWA,Producer,404.3681743016463,101.09204357541158,528.1638391503352,0.5109825333103076
2021-07-23,BG-1236P,1027.0682850267824,287452.45856488444,0,RAWA,RW,RAWA,Producer,400.8230620880179,100.20576552200448,526.0394574167601,0.5121757385420997
2021-07-24,BG-1236P,1011.5854765569818,288397.94828956807,0,RAWA,RW,RAWA,Producer,394.3127137880856,98.5781784470214,518.6945843218749,0.5127540839033163
2021-07-25,BG-1236P,1016.2223993464656,289401.18479987123,0,RAWA,RW,RAWA,Producer,395.7487474817676,98.9371868704419,521.536464994256,0.5132109519822207
2021-07-26,BG-1236P,1022.350124045328,290411.5718691414,0,RAWA,RW,RAWA,Producer,397.20355701518906,99.30088925379728,525.8456777763419,0.5143498938461785
2021-07-27,BG-1236P,1016.5524172896704,291396.9725143573,0,RAWA,RW,RAWA,Producer,394.3208962725383,98.58022406813456,523.6512969489976,0.515124737340309
2021-07-28,BG-1236P,1012.467837437594,292395.13251922,0,RAWA,RW,RAWA,Producer,392.77904672755824,98.19476168188956,521.4940290281463,0.5150721926614186
2021-07-29,BG-1236P,1015.4153236750597,293411.784984703,0,RAWA,RW,RAWA,Producer,392.8766870380859,98.21917175952149,524.3194648774523,0.5163596142904363
2021-07-30,BG-1236P,1016.3511205574068,294429.31694873533,0,RAWA,RW,RAWA,Producer,392.11719215716704,98.02929803929176,526.2046303609479,0.517739017272256
2021-07-31,BG-1236P,1017.4761116070806,295454.6758171551,0,RAWA,RW,RAWA,Producer,392.276026469245,98.06900661731125,527.1310785205244,0.5180771052088218
2021-08-01,BG-1236P,1018.1630129253468,296482.81288424705,0,RAWA,RW,RAWA,Producer,391.16093953336025,97.79023488334006,529.2118385086466,0.5197712269945217
2021-08-02,BG-1236P,1015.6657362552498,297516.8843558821,0,RAWA,RW,RAWA,Producer,389.7295630661797,97.43239076654493,528.5037824225252,0.520352083916027
2021-08-03,BG-1236P,1010.6273556802872,298559.1495223533,0,RAWA,RW,RAWA,Producer,387.972854086016,96.993213521504,525.6612880727673,0.5201336428489283
2021-08-04,BG-1236P,1031.370989112021,299669.6294211265,0,RAWA,RW,RAWA,Producer,396.7479340815064,99.1869835203766,535.4360715101384,0.5191498279112275
2021-08-05,BG-1236P,1058.425363802986,300805.5742806689,0,RAWA,RW,RAWA,Producer,408.2575216899998,102.06438042249997,548.1034616904864,0.5178480036807863
2021-08-06,BG-1236P,1043.1423553688085,301852.4083494108,0,RAWA,RW,RAWA,Producer,404.8930228067646,101.22325570169114,537.0260768603528,0.5148157143619044
2021-08-07,BG-1236P,1036.7570627321136,302909.739408734,0,RAWA,RW,RAWA,Producer,403.1536486477487,100.78841216193716,532.8150019224278,0.5139246416304387
2021-08-08,BG-1236P,1053.784426966253,304020.490269783,0,RAWA,RW,RAWA,Producer,408.87478546414,102.218696366035,542.6909451360781,0.514992375336609
2021-08-09,BG-1236P,1044.0169196219754,305057.93204284995,0,RAWA,RW,RAWA,Producer,403.9209812458383,100.98024531145956,539.1156930646775,0.5163859731889059
2021-08-10,BG-1236P,1054.6602485322032,306157.33476842655,0,RAWA,RW,RAWA,Producer,407.26281174419,101.81570293604749,545.5817338519659,0.5173056769810613
2021-08-11,BG-1236P,1049.8698403967326,307204.01275987324,0,RAWA,RW,RAWA,Producer,405.1331320444316,101.2832830111079,543.4534253411931,0.5176388581043807
2021-08-12,BG-1236P,1059.9435180307485,308272.01788028737,0,RAWA,RW,RAWA,Producer,407.8627004940093,101.96567512350232,550.1151424132369,0.5190042045214699
2021-08-13,BG-1236P,1062.8014675101756,309297.53410424344,0,RAWA,RW,RAWA,Producer,408.0867219867338,102.02168049668344,552.6930650267584,0.5200341568228657
2021-08-14,BG-1236P,1033.393563569106,310212.293649924,0,RAWA,RW,RAWA,Producer,396.8586730192981,99.21466825482452,537.3202222949833,0.5199570049954653
2021-08-15,BG-1236P,1043.0935238632933,311193.4016845952,0,RAWA,RW,RAWA,Producer,399.2680319660692,99.8170079915173,544.0084839057068,0.5215337565234506
2021-08-16,BG-1236P,1021.3370625752692,312066.93320773094,0,RAWA,RW,RAWA,Producer,391.0401526205282,97.76003815513204,532.5368717996089,0.5214114823727576
2021-08-17,BG-1236P,997.6954286442044,312925.39041937434,0,RAWA,RW,RAWA,Producer,381.35825025413897,95.33956256353474,520.9976158265308,0.5222010654439188
2021-08-18,BG-1236P,983.5008775134602,313790.0223992021,0,RAWA,RW,RAWA,Producer,375.2460936579591,93.81152341448976,514.4432604410114,0.5230735144249739
2021-08-19,BG-1236P,986.192535927457,314694.23395622143,0,RAWA,RW,RAWA,Producer,375.5569347810381,93.88923369525952,516.7463674511594,0.52398121931149
2021-08-20,BG-1236P,980.080205242386,315578.5591439544,0,RAWA,RW,RAWA,Producer,373.4673627232306,93.36684068080766,513.2460018383476,0.5236775511769627
2021-08-21,BG-1236P,964.6925141208304,316439.640345159,0,RAWA,RW,RAWA,Producer,366.4749288566902,91.61873221417255,506.5988530499677,0.5251402344628485
