DATE,LIQUID_VOLUME_sim,CUM_WATER_INJECTED_sim,LIQUID_VOLUME,PRIMARY_SUPPORT,WATER_VOLUME,NAME,TRAIN,ID,SUBZONE,PRODUCER,SIMULATION
2021-07-14,775.9324875469858,16095.877065879691,774.5030496,79.55108848781981,346.1405286,BG-0873ST1P,True,31,LW,BG-0873ST1P,xx1
2021-07-15,774.5614658794759,16796.2831821938,772.861353,74.15534956536405,345.9522514,BG-0873ST1P,True,32,LW,BG-0873ST1P,xx1
2021-07-16,773.3651968341909,17500.52278975333,771.8582366,69.12558927466216,351.0958377,BG-0873ST1P,True,33,LW,BG-0873ST1P,xx1
2021-07-17,772.2771609622351,18208.36296645784,771.7616687,64.43698425772276,352.4359619,BG-0873ST1P,True,34,LW,BG-0873ST1P,xx1
2021-07-18,770.9465084786983,18919.24308007758,770.2985843,60.066394858957985,352.2095888,BG-0873ST1P,True,35,LW,BG-0873ST1P,xx1
2021-07-19,769.380199754144,19632.6310289076,768.1810702,55.992250924124214,352.1031766,BG-0873ST1P,True,36,LW,BG-0873ST1P,xx1
2021-07-20,768.1520993676056,20348.58868292999,768.7687722,52.19444534521671,351.8588009,BG-0873ST1P,True,37,LW,BG-0873ST1P,xx1
2021-07-21,766.3327730055371,21066.267221109596,766.9676014,48.654234825931425,352.0091408,BG-0873ST1P,True,38,LW,BG-0873ST1P,xx1
2021-07-22,764.1069207842221,21785.019994515875,763.5129127,45.35414737794162,351.7430174,BG-0873ST1P,True,39,LW,BG-0873ST1P,xx1
2021-07-23,761.957513770035,22504.699612194454,760.7363507,42.277896091456405,351.1914482,BG-0873ST1P,True,40,LW,BG-0873ST1P,xx1
2021-07-24,760.0382832365297,23225.327596676492,758.4199843,39.41029875449301,350.9598446,BG-0873ST1P,True,41,LW,BG-0873ST1P,xx1
2021-07-25,758.4133436301814,23947.003737382514,757.3646049,36.737202924160215,350.7076965,BG-0873ST1P,True,42,LW,BG-0873ST1P,xx1
2021-07-26,756.8664653901316,24669.62478669249,756.2688973,34.24541608015748,351.1124641,BG-0873ST1P,True,43,LW,BG-0873ST1P,xx1
2021-07-27,755.3220437252977,25393.02418990201,754.6283271,31.922640515776738,351.0999417,BG-0873ST1P,True,44,LW,BG-0873ST1P,xx1
2021-07-28,754.4315428189465,26117.698320075884,755.99306,29.757412645074357,350.6579308,BG-0873ST1P,True,45,LW,BG-0873ST1P,xx1
2021-07-29,752.8355334427982,26842.794807092007,751.6091524,27.739046426676367,350.3893595,BG-0873ST1P,True,46,LW,BG-0873ST1P,xx1
2021-07-30,751.3480498026879,27568.285276269697,746.3542936,25.857580624996714,348.7274277,BG-0873ST1P,True,47,LW,BG-0873ST1P,xx1
2021-07-31,751.9983586582628,28296.179905279372,751.0712653,24.103729648586818,351.0750456,BG-0873ST1P,True,48,LW,BG-0873ST1P,xx1
2021-08-01,751.9470205013783,29025.65808805776,749.8189083,22.468837722989303,352.3879738,BG-0873ST1P,True,49,LW,BG-0873ST1P,xx1
2021-08-02,752.30154624015,29757.014798125983,746.922804,20.944836171925193,351.5336113,BG-0873ST1P,True,50,LW,BG-0873ST1P,xx1
2021-08-03,753.579143406759,30491.06973793676,745.0707667,19.52420359598477,349.784747,BG-0873ST1P,True,51,LW,BG-0873ST1P,xx1
2021-08-04,756.9441308266096,31229.813940011078,748.120971,18.199928752291893,349.985412,BG-0873ST1P,True,52,LW,BG-0873ST1P,xx1
2021-08-05,762.100313147444,31974.94877720658,753.8383161,16.96547595194211,350.2388668,BG-0873ST1P,True,53,LW,BG-0873ST1P,xx1
2021-08-06,768.992713252276,32728.126737654417,762.3324452,15.814752804440525,348.6796337,BG-0873ST1P,True,54,LW,BG-0873ST1P,xx1
2021-08-07,777.2678466711258,33490.652504175596,774.2220464,14.742080149948794,352.550509,BG-0873ST1P,True,55,LW,BG-0873ST1P,xx1
2021-08-08,785.9309895812636,34262.84132972591,786.2800327,13.742164030947862,359.342016,BG-0873ST1P,True,56,LW,BG-0873ST1P,xx1
2021-08-09,793.6775762361126,35043.70883639703,793.7557428,12.810069564988291,363.9240666,BG-0873ST1P,True,57,LW,BG-0873ST1P,xx1
2021-08-10,800.9460550589758,35832.71369486643,800.6622958,11.941196589582603,368.2241982,BG-0873ST1P,True,58,LW,BG-0873ST1P,xx1
2021-08-11,807.6162894527537,36629.19872736014,807.0207053,11.131256959039746,371.1034331,BG-0873ST1P,True,59,LW,BG-0873ST1P,xx1
2021-08-12,813.607351982148,37432.429825961095,811.9483792,10.376253381195008,374.6004842,BG-0873ST1P,True,60,LW,BG-0873ST1P,xx1
2021-08-13,819.2309689310689,38241.98833520258,816.9340154,9.672459689588269,378.3126068,BG-0873ST1P,True,61,LW,BG-0873ST1P,xx1
2021-08-14,824.4843592642821,39057.456292013136,821.784255,9.016402453727995,379.7254287,BG-0873ST1P,True,62,LW,BG-0873ST1P,xx1
2021-08-15,829.4026218107256,39878.45406998718,826.3562053,8.404843836682112,384.1774038,BG-0873ST1P,True,63,LW,BG-0873ST1P,xx1
2021-08-16,833.9367508430659,40704.55605521485,830.3531971,7.834765615393012,384.8582919,BG-0873ST1P,True,64,LW,BG-0873ST1P,xx1
2021-08-17,838.1784869729067,41535.431187902905,834.1805778,7.30335428485205,388.1155299,BG-0873ST1P,True,65,LW,BG-0873ST1P,xx1
2021-08-18,842.127011277497,42370.750212007784,837.12495,6.807987172618333,390.6363604,BG-0873ST1P,True,66,LW,BG-0873ST1P,xx1
2021-08-19,845.77999438779,43210.18398690042,840.4897518,6.346219495152792,393.9339599,BG-0873ST1P,True,67,LW,BG-0873ST1P,xx1
2021-08-20,849.9044705890659,44054.172685197394,848.4781006,5.915772292086722,396.446813,BG-0873ST1P,True,68,LW,BG-0873ST1P,xx1
2021-08-21,852.1101662409819,44900.768330259496,850.070469,5.514521178876818,399.4785675,BG-0873ST1P,True,69,LW,BG-0873ST1P,xx1
2021-08-22,853.7145485116914,45749.34239290885,853.4199796,5.1404858623377105,404.0996098,BG-0873ST1P,True,70,LW,BG-0873ST1P,xx1
2021-08-23,853.4940932300816,46598.044665771624,854.6146595,4.7918203673081115,409.6149513,BG-0873ST1P,True,71,LW,BG-0873ST1P,xx1
2021-08-24,851.1388369381729,47444.71669878358,851.6556467,4.466803926216178,413.2950175,BG-0873ST1P,True,72,LW,BG-0873ST1P,xx1
2021-08-25,846.608381745874,48287.161248042874,844.042946,4.16383248658147,414.2824532,BG-0873ST1P,True,73,LW,BG-0873ST1P,xx1
2021-08-26,840.4736456464385,49123.753482894776,833.7028581,3.88141079454047,412.5128048,BG-0873ST1P,True,74,LW,BG-0873ST1P,xx1
2021-08-27,834.1688322840647,49954.304170163516,824.353099,3.6181450153255375,409.6307974,BG-0873ST1P,True,75,LW,BG-0873ST1P,xx1
2021-08-28,828.9823321365388,50779.913766445774,820.4367354,3.3727358542771606,406.5206713,BG-0873ST1P,True,76,LW,BG-0873ST1P,xx1
2021-08-29,824.182524350259,51600.952318651594,816.8012914,3.1439721444396542,405.7364702,BG-0873ST1P,True,77,LW,BG-0873ST1P,xx1
2021-08-30,819.6533976248195,52417.67499140732,812.6204516,2.9307248690932317,405.1277731,BG-0873ST1P,True,78,LW,BG-0873ST1P,xx1
2021-08-31,815.465181506423,53230.40823132402,811.9239253,2.7319415897218047,405.3847443,BG-0873ST1P,True,79,LW,BG-0873ST1P,xx1
2021-09-01,811.488765629431,54039.350355701536,810.9332421,2.5466412519169412,404.3531696,BG-0873ST1P,True,80,LW,BG-0873ST1P,xx1
2021-09-02,804.7524172695803,54841.72886362753,792.1056429,2.373909343583548,409.750632,BG-0873ST1P,True,81,LW,BG-0873ST1P,xx1
2021-09-03,801.5072155988627,55641.023185844846,795.9861959,2.2128933815515976,399.5415288,BG-0873ST1P,True,82,LW,BG-0873ST1P,xx1
2021-09-04,798.5562899903684,56437.516677130894,803.2308923,2.06279870431898,402.9860068,BG-0873ST1P,True,83,LW,BG-0873ST1P,xx1
2021-09-05,791.8045951851456,57227.398387765876,789.3951492,1.922884550161438,396.3426125,BG-0873ST1P,True,84,LW,BG-0873ST1P,xx1
2021-09-06,785.5279010057071,58011.13382837033,779.8801142,1.7924604012538652,392.49056,BG-0873ST1P,True,85,LW,BG-0873ST1P,xx1
2021-09-07,779.8249766942312,58789.2879224888,774.7408553,1.670882575760164,390.8630535,BG-0873ST1P,True,86,LW,BG-0873ST1P,xx1
2021-09-08,774.4206908483968,59562.151062286124,770.0291842,1.5575510510725707,389.1511049,BG-0873ST1P,True,87,LW,BG-0873ST1P,xx1
2021-09-09,769.3385545193106,60330.03771030291,765.6416791,1.4519065025222273,387.5097958,BG-0873ST1P,True,88,LW,BG-0873ST1P,xx1
2021-09-10,764.4711397658536,61093.155422525815,761.3881173,1.3534275429461395,385.6065757,BG-0873ST1P,True,89,LW,BG-0873ST1P,xx1
2021-09-11,759.7860752042994,61851.67986958063,756.5650895,1.2616281494869754,383.896897,BG-0873ST1P,True,90,LW,BG-0873ST1P,xx1
2021-09-12,755.1533914191542,62605.65720573485,750.8076803,1.1760552649261953,381.8919786,BG-0873ST1P,True,91,LW,BG-0873ST1P,xx1
2021-09-13,751.5221906622928,63356.08310983543,749.0167827,1.0962865617123745,380.6006251,BG-0873ST1P,True,92,LW,BG-0873ST1P,xx1
2021-09-14,747.9146595829473,64102.97584106073,746.1022222,1.0219283576495557,380.3974533,BG-0873ST1P,True,93,LW,BG-0873ST1P,xx1
2021-09-15,744.513155597103,64846.53638298488,742.8468039,0.9526136729589085,378.5486467,BG-0873ST1P,True,94,LW,BG-0873ST1P,xx1
2021-09-16,741.3944430153223,65587.04282558108,740.9660933,0.8880004191247398,378.3570252,BG-0873ST1P,True,95,LW,BG-0873ST1P,xx1
2021-09-17,738.4543978141402,66324.66945368463,740.4109832,0.8277697105862638,378.5501593,BG-0873ST1P,True,96,LW,BG-0873ST1P,xx1
2021-09-18,734.8904705524574,67058.78829994614,737.6044105,0.7716242909428342,377.8952898,BG-0873ST1P,True,97,LW,BG-0873ST1P,xx1
2021-09-19,730.3707757625243,67788.43978864276,737.9341922,0.7192870659054923,378.4018829,BG-0873ST1P,True,98,LW,BG-0873ST1P,xx1
2021-09-20,725.9387066041472,68513.70799551115,739.3316,0.67049973575451,379.3626957,BG-0873ST1P,True,99,LW,BG-0873ST1P,xx1
2021-09-21,713.5308944339619,69226.61386842457,696.8662309,0.6250215205537106,363.5144266,BG-0873ST1P,True,100,LW,BG-0873ST1P,xx1
2021-09-22,710.1591009545642,69936.1903414073,702.6873991,0.5826279718301064,361.7570625,BG-0873ST1P,True,101,LW,BG-0873ST1P,xx1
2021-09-23,707.8788871979779,70643.52611874042,713.0440351,0.5431098648541535,368.4003295,BG-0873ST1P,True,102,LW,BG-0873ST1P,xx1
2021-09-24,704.3109255552885,71347.33077212966,708.6575432,0.506272166053691,366.3372158,BG-0873ST1P,True,103,LW,BG-0873ST1P,xx1
2021-09-25,701.13673626096,72047.99557532015,705.6729471,0.47193307046544963,365.3696537,BG-0873ST1P,True,104,LW,BG-0873ST1P,xx1
2021-09-26,698.028112828975,72745.58376504465,703.2324007,0.43992310447366606,365.1160164,BG-0873ST1P,True,105,LW,BG-0873ST1P,xx1
2021-09-27,694.9012740456407,73440.07495480088,699.1498645,0.4100842894075523,363.7882858,BG-0873ST1P,True,106,LW,BG-0873ST1P,xx1
2021-09-28,692.3860060390775,74132.07869147808,695.9441304,0.3822693618697257,362.4970574,BG-0873ST1P,True,107,LW,BG-0873ST1P,xx1
2021-09-29,690.7099870903354,74822.43233752146,694.0776783,0.3563410469476914,360.698231,BG-0873ST1P,True,108,LW,BG-0873ST1P,xx1
2021-09-30,690.2221162735383,75512.32228241427,693.5178756,0.3321713807214564,359.9129003,BG-0873ST1P,True,109,LW,BG-0873ST1P,xx1
2021-10-01,690.6652885391317,76202.67792987468,694.5631311,0.3096410787236521,359.8148794,BG-0873ST1P,True,110,LW,BG-0873ST1P,xx1
2021-10-02,693.2128820831092,76895.60217301056,704.0642112,0.2886389472353293,364.3783856,BG-0873ST1P,True,111,LW,BG-0873ST1P,xx1
2021-10-03,694.4737388322642,77589.8068505083,705.686042,0.2690613345119939,363.7789108,BG-0873ST1P,True,112,LW,BG-0873ST1P,xx1
2021-10-04,695.7560707994056,78285.31210968849,707.0106228,0.25081161923152323,364.4055799,BG-0873ST1P,True,113,LW,BG-0873ST1P,xx1
2021-10-05,696.5544655381585,78981.63277549301,707.4167372,0.23379973363929898,366.5148755,BG-0873ST1P,True,114,LW,BG-0873ST1P,xx1
2021-10-06,697.4446208171319,79678.8594545911,708.7067204,0.21794171903714185,367.0915754,BG-0873ST1P,True,115,LW,BG-0873ST1P,xx1
2021-10-07,698.1098814880726,80376.76617676775,709.2595482,0.20315931142224555,367.4246293,BG-0873ST1P,True,116,LW,BG-0873ST1P,xx1
2021-10-08,698.8144046354495,81075.39120184796,710.0787575,0.18937955523112632,368.1550357,BG-0873ST1P,True,117,LW,BG-0873ST1P,xx1
2021-10-09,699.5932270770563,81774.80789448174,711.5524013,0.17653444328228865,368.6740037,BG-0873ST1P,True,118,LW,BG-0873ST1P,xx1
2021-10-10,700.269805990168,82474.91313989076,713.2700843,0.16456058114062658,370.8920016,BG-0873ST1P,True,119,LW,BG-0873ST1P,xx1
2021-10-11,700.7751051294737,83175.534846146,714.0818129,0.15339887424709542,371.7079865,BG-0873ST1P,True,120,LW,BG-0873ST1P,xx1
2021-10-12,700.4881878081758,83875.8800397179,714.9705266,0.14299423626954355,373.3250924,BG-0873ST1P,True,121,LW,BG-0873ST1P,xx1
2021-10-13,701.1943144677978,84576.94105886847,723.0991474,0.13329531723533652,377.9467473,BG-0873ST1P,True,122,LW,BG-0873ST1P,xx1
2021-10-14,697.4804373380737,85274.29724195643,706.7448031,0.12425425010401847,375.9890869,BG-0873ST1P,True,123,LW,BG-0873ST1P,xx1
2021-10-15,695.442894073341,85969.62430961525,701.6238964,0.11582641452928025,367.6512142,BG-0873ST1P,False,124,LW,BG-0873ST1P,xx1
2021-10-16,695.5313910313084,86665.04773042991,707.5057024,0.10797021664432213,365.5508149,BG-0873ST1P,False,125,LW,BG-0873ST1P,xx1
2021-10-17,694.5672723631478,87359.51435590928,703.7264949,0.10064688378379243,365.9281105,BG-0873ST1P,False,126,LW,BG-0873ST1P,xx1
2021-10-18,695.0816402647503,88054.50217590091,704.401641,0.0938202731291911,360.9078556,BG-0873ST1P,False,127,LW,BG-0873ST1P,xx1
2021-10-19,696.3830422258176,88750.7977614334,707.5285604,0.08745669333334555,360.3395756,BG-0873ST1P,False,128,LW,BG-0873ST1P,xx1
2021-10-20,698.0538597338135,89448.77009642897,709.5529081,0.0815247382436266,362.0867133,BG-0873ST1P,False,129,LW,BG-0873ST1P,xx1
2021-10-21,700.0668836563295,90148.76098495339,711.5508839,0.07599513190327452,363.1952432,BG-0873ST1P,False,130,LW,BG-0873ST1P,xx1
2021-10-22,702.8343282601852,90851.5244726295,716.4745738,0.0708405840658752,366.3044646,BG-0873ST1P,False,131,LW,BG-0873ST1P,xx1
2021-10-23,705.5235344715671,91556.98197144557,720.6717341,0.06603565550990374,369.2427354,BG-0873ST1P,False,132,LW,BG-0873ST1P,xx1
2021-10-24,707.8939402148536,92264.81435502793,723.286688,0.061556632488625695,371.1496749,BG-0873ST1P,False,133,LW,BG-0873ST1P,xx1
2021-10-25,709.9086915620852,92974.66566518032,724.3150439,0.05738140969572785,372.4751904,BG-0873ST1P,False,134,LW,BG-0873ST1P,xx1
2021-10-26,711.7533680297867,93686.36554382894,724.9657962,0.05348938116907824,373.207319,BG-0873ST1P,False,135,LW,BG-0873ST1P,xx1
2021-10-27,713.68090614276,94399.9965886331,729.6866285,0.04986133859419563,378.7145962,BG-0873ST1P,False,136,LW,BG-0873ST1P,xx1
2021-10-28,715.243237505,95115.1933467616,732.9917323,0.046479376505522974,380.5978326,BG-0873ST1P,False,137,LW,BG-0873ST1P,xx1
2021-10-29,716.679822905554,95831.82984286324,732.7734469,0.04332680391764792,379.2781538,BG-0873ST1P,False,138,LW,BG-0873ST1P,xx1
2021-10-30,717.9855043506857,96549.77495915198,732.5624335,0.04038806195034156,380.1070162,BG-0873ST1P,False,139,LW,BG-0873ST1P,xx1
2021-10-31,719.1164484013743,97268.85375890632,735.1055666,0.03764864704087263,383.3501551,BG-0873ST1P,False,140,LW,BG-0873ST1P,xx1
2021-11-01,720.3423831015785,97989.16104696854,738.078091,0.03509503936462649,385.6746451,BG-0873ST1P,False,141,LW,BG-0873ST1P,xx1
2021-11-02,721.2914729616524,98710.41980529408,738.3832123,0.032714636110762425,386.5910883,BG-0873ST1P,False,142,LW,BG-0873ST1P,xx1
2021-11-03,722.0553461321535,99432.44465573695,739.595177,0.03049568928360691,387.9583897,BG-0873ST1P,False,143,LW,BG-0873ST1P,xx1
2021-11-04,722.8570668776099,100155.27329536685,742.7525426,0.028427247722812042,390.237847,BG-0873ST1P,False,144,LW,BG-0873ST1P,xx1
2021-11-05,723.1293639265011,100878.3761601903,744.6667335,0.02649910305613344,391.2275179,BG-0873ST1P,False,145,LW,BG-0873ST1P,xx1
2021-11-06,722.3868593779417,101600.73831782892,743.144555,0.024701739318086842,390.3865429,BG-0873ST1P,False,146,LW,BG-0873ST1P,xx1
2021-11-07,721.2854938986004,102322.00078544153,744.2494013,0.02302628598583777,388.755756,BG-0873ST1P,False,147,LW,BG-0873ST1P,xx1
2021-11-08,719.5445802714413,103041.52390123878,744.4061729,0.02146447420054203,386.9890354,BG-0873ST1P,False,148,LW,BG-0873ST1P,xx1
2021-11-09,715.9215022308298,103757.42539487364,739.0143932,0.020008595958075914,389.7022757,BG-0873ST1P,False,149,LW,BG-0873ST1P,xx1
2021-11-10,710.8756881647469,104468.28243157233,729.6473077,0.018651466067751286,389.022483,BG-0873ST1P,False,150,LW,BG-0873ST1P,xx1
2021-11-11,705.5971813278018,105173.86222651343,720.7793906,0.017386386691269358,384.8334401,BG-0873ST1P,False,151,LW,BG-0873ST1P,xx1
2021-11-12,701.6145689689345,105875.46058836808,718.1679007,0.016207114286903558,382.6400876,BG-0873ST1P,False,152,LW,BG-0873ST1P,xx1
2021-11-13,697.8679966126726,106573.31347715195,714.9992202,0.01510782879577011,381.6010091,BG-0873ST1P,False,153,LW,BG-0873ST1P,xx1
2021-11-14,694.3857926763228,107267.68518672336,710.93572,0.014083104918112333,380.2158552,BG-0873ST1P,False,154,LW,BG-0873ST1P,xx1
2021-11-15,691.1438293982613,107958.81588823629,706.5526575,0.013127885337838197,378.3011138,BG-0873ST1P,False,155,LW,BG-0873ST1P,xx1
2021-11-16,687.9646677146311,108646.76831849516,702.588376,0.012237455763166113,376.8791129,BG-0873ST1P,False,156,LW,BG-0873ST1P,xx1
2021-11-17,685.2191194044932,109331.97603047799,700.0160849,0.011407421660197741,375.8590238,BG-0873ST1P,False,157,LW,BG-0873ST1P,xx1
2021-11-18,682.6249710210578,110014.59036781249,698.2010189,0.010633686564590359,375.5690654,BG-0873ST1P,False,158,LW,BG-0873ST1P,xx1
2021-11-19,679.8101764066685,110694.39063178729,695.3604944,0.009912431864291199,374.2221692,BG-0873ST1P,False,159,LW,BG-0873ST1P,xx1
2021-11-20,677.2278424631422,111371.60923415248,692.9463836,0.009240097953554873,372.6777982,BG-0873ST1P,False,160,LW,BG-0873ST1P,xx1
2021-11-21,673.8239761348244,112045.42459692064,685.9693122,0.008613366665233999,369.2122171,BG-0873ST1P,False,161,LW,BG-0873ST1P,xx1
2021-11-22,671.9042175217063,112717.32078529744,685.2868213,0.008029144894640608,369.1800315,BG-0873ST1P,False,162,LW,BG-0873ST1P,xx1
2021-11-23,669.9414090399905,113387.2547097881,682.7259858,0.007484549334157699,368.9992763,BG-0873ST1P,False,163,LW,BG-0873ST1P,xx1
2021-11-24,668.4796744106819,114055.72740730655,680.0965387,0.006976892243261477,367.4547672,BG-0873ST1P,False,164,LW,BG-0873ST1P,xx1
2021-11-25,667.840944976819,114723.56184861518,678.6428898,0.006503668183725069,365.4259281,BG-0873ST1P,False,165,LW,BG-0873ST1P,xx1
2021-06-13,2886.060522191547,198.8271493006434,2872.272096,2687.233372890904,1770.895991,BG-1054P,True,0,LW,BG-1054P,xx1
2021-06-14,2886.6023430049117,590.7247646731284,2877.397843,2494.704727632427,1813.663976,BG-1054P,True,1,LW,BG-1054P,xx1
2021-06-15,2886.803407549948,1161.5582453624493,2882.949282,2315.9699268606273,1820.957749,BG-1054P,True,2,LW,BG-1054P,xx1
2021-06-16,2886.514932366935,1898.0324764343677,2878.41329,2150.040701295017,1808.871667,BG-1054P,True,3,LW,BG-1054P,xx1
2021-06-17,2893.3967029569917,2795.4295925179,2901.078226,1995.9995868734595,1822.198718,BG-1054P,True,4,LW,BG-1054P,xx1
2021-06-18,2892.4714601337882,3834.9062007870875,2896.620568,1852.9948518646004,1807.241582,BG-1054P,True,5,LW,BG-1054P,xx1
2021-06-19,2893.049299443811,5007.719712800151,2891.170711,1720.2357874307475,1832.80625,BG-1054P,True,6,LW,BG-1054P,xx1
2021-06-20,2893.7980145120036,6304.529391710607,2896.680049,1596.988335601547,1842.816692,BG-1054P,True,7,LW,BG-1054P,xx1
2021-06-21,2894.811457582542,7716.769818808719,2893.493496,1482.571030484431,1845.713388,BG-1054P,True,8,LW,BG-1054P,xx1
2021-06-22,2895.964530750948,9236.383119289894,2889.768159,1376.3512302697736,1845.828073,BG-1054P,True,9,LW,BG-1054P,xx1
2021-06-23,2902.8582245598527,10861.499724653168,2904.44422,1277.7416191965806,1858.206101,BG-1054P,True,10,LW,BG-1054P,xx1
2021-06-24,2907.5491365569364,12582.851901072905,2909.078329,1186.1969601371986,1864.043871,BG-1054P,True,11,LW,BG-1054P,xx1
2021-06-25,2914.213764957839,14395.854586185458,2923.765275,1101.2110798452866,1875.02656,BG-1054P,True,12,LW,BG-1054P,xx1
2021-06-26,2917.0876139101224,16290.628129897861,2930.444705,1022.3140701977194,1908.969645,BG-1054P,True,13,LW,BG-1054P,xx1
2021-06-27,2916.0790557908294,18257.63749573328,2930.615387,949.0696899554096,1909.166085,BG-1054P,True,14,LW,BG-1054P,xx1
2021-06-28,2910.971662063744,20287.53620512031,2925.954582,881.0729526767169,1912.337974,BG-1054P,True,15,LW,BG-1054P,xx1
2021-06-29,2902.154485647069,22371.742803320943,2911.037753,817.9478874464331,1956.460414,BG-1054P,True,16,LW,BG-1054P,xx1
2021-06-30,2890.281710335059,24502.67905361716,2892.730779,759.3454600388421,1938.936876,BG-1054P,True,17,LW,BG-1054P,xx1
2021-07-01,2877.197624760641,26674.935035357346,2870.725546,704.9416430204575,1929.939856,BG-1054P,True,18,LW,BG-1054P,xx1
2021-07-02,2869.724582449829,28890.223993685628,2870.088841,654.4356241215461,1929.328079,BG-1054P,True,19,LW,BG-1054P,xx1
2021-07-03,2861.9725423480954,31144.648393063642,2866.455133,607.5481429700823,1925.319904,BG-1054P,True,20,LW,BG-1054P,xx1
2021-07-04,2853.5525120832644,33434.18095815539,2864.568088,564.019946991518,1922.542032,BG-1054P,True,21,LW,BG-1054P,xx1
2021-07-05,2845.369718657987,35755.940318876725,2861.403446,523.610357936655,1920.833628,BG-1054P,True,22,LW,BG-1054P,xx1
2021-07-06,2826.202936991022,38096.04731475616,2807.763779,486.09594111159157,1892.007285,BG-1054P,True,23,LW,BG-1054P,xx1
2021-07-07,2819.559240214055,40464.33728501863,2810.318705,451.2692699515879,1887.316714,BG-1054P,True,24,LW,BG-1054P,xx1
2021-07-08,2813.6077729875474,42859.00727889831,2814.695442,418.9377791078679,1900.19699,BG-1054P,True,25,LW,BG-1054P,xx1
2021-07-09,2808.1444953463556,45278.229074538875,2811.643061,388.92269970579054,1896.693036,BG-1054P,True,26,LW,BG-1054P,xx1
2021-07-10,2801.8038779067456,47718.97488155845,2804.831451,361.058070887166,1837.494348,BG-1054P,True,27,LW,BG-1054P,xx1
2021-07-11,2794.6369397395633,50178.42199912673,2793.915696,335.1898221712897,1776.384967,BG-1054P,True,28,LW,BG-1054P,xx1
2021-07-12,2788.521604726648,52655.768682292546,2782.79648,311.1749215608364,1792.229862,BG-1054P,True,29,LW,BG-1054P,xx1
2021-07-13,2783.062284406209,55149.950382016475,2774.344826,288.88058468228314,1796.579734,BG-1054P,True,30,LW,BG-1054P,xx1
2021-07-14,2779.1936100530756,57660.96045148155,2774.823602,268.1835405879984,1772.613414,BG-1054P,True,31,LW,BG-1054P,xx1
2021-07-15,2775.203190547778,60187.194291868895,2773.330459,248.96935016043517,1761.574373,BG-1054P,True,32,LW,BG-1054P,xx1
2021-07-16,2776.6720901460862,62732.73460866527,2793.530174,231.13177334971505,1979.384149,BG-1054P,True,33,LW,BG-1054P,xx1
2021-07-17,2773.094673729602,65291.25710064897,2781.13111,214.57218174590218,1912.471667,BG-1054P,True,34,LW,BG-1054P,xx1
2021-07-18,2768.1543139484083,67860.21240135944,2765.563165,199.1990132379315,1879.732052,BG-1054P,True,35,LW,BG-1054P,xx1
2021-07-19,2763.488528478682,70438.77366409426,2762.520291,184.92726574386623,1887.672449,BG-1054P,True,36,LW,BG-1054P,xx1
2021-07-20,2757.127984880845,73024.22362176192,2755.814116,171.67802721319157,1836.290092,BG-1054P,True,37,LW,BG-1054P,xx1
2021-07-21,2749.206644252957,75614.05222671246,2740.112833,159.3780393024112,1814.585423,BG-1054P,True,38,LW,BG-1054P,xx1
2021-07-22,2742.05376044498,78208.14669484604,2732.999078,147.95929231139903,1839.32181,BG-1054P,True,39,LW,BG-1054P,xx1
2021-07-23,2733.4607519371916,80804.24879764243,2721.811082,137.35864914080932,1832.126324,BG-1054P,True,40,LW,BG-1054P,xx1
2021-07-24,2722.9269631456195,83399.65826459674,2701.434267,127.51749619131151,1819.243377,BG-1054P,True,41,LW,BG-1054P,xx1
2021-07-25,2714.4432852226923,85995.72013054506,2692.311047,118.38141927438386,1817.115108,BG-1054P,True,42,LW,BG-1054P,xx1
2021-07-26,2710.5910472683954,88596.41127507076,2692.711114,109.89990274269773,1821.216288,BG-1054P,True,43,LW,BG-1054P,xx1
2021-07-27,2706.758648743532,91201.14387363777,2690.201374,102.02605017650716,1821.621636,BG-1054P,True,44,LW,BG-1054P,xx1
2021-07-28,2702.509594121188,93808.93714267731,2691.005045,94.71632508165074,1782.199962,BG-1054P,True,45,LW,BG-1054P,xx1
2021-07-29,2697.8067886887497,96418.81362120065,2685.983031,87.93031016541961,1800.869551,BG-1054P,True,46,LW,BG-1054P,xx1
2021-07-30,2693.0007355668736,99030.18387290825,2679.857082,81.63048385926828,1806.091761,BG-1054P,True,47,LW,BG-1054P,xx1
2021-07-31,2689.1376051395005,101643.53946519505,2681.209586,75.78201285270605,1807.994511,BG-1054P,True,48,LW,BG-1054P,xx1
2021-08-01,2683.519229121235,104256.70613482504,2669.987692,70.35255949123787,1808.822268,BG-1054P,True,49,LW,BG-1054P,xx1
2021-08-02,2679.7356570178727,106871.1296888695,2659.398192,65.31210297340932,1810.605181,BG-1054P,True,50,LW,BG-1054P,xx1
2021-08-03,2679.6008759565966,109490.0977914678,2656.055595,60.63277335830963,1827.766749,BG-1054P,True,51,LW,BG-1054P,xx1
2021-08-04,2686.899592445799,112120.70868644788,2662.472049,56.288697465719274,1891.49653,BG-1054P,True,52,LW,BG-1054P,xx1
2021-08-05,2702.7483306524346,114771.20116128346,2686.973182,52.25585581684505,1924.846105,BG-1054P,True,53,LW,BG-1054P,xx1
2021-08-06,2721.216570922571,117443.9057823814,2708.307485,48.511949824632616,1809.413768,BG-1054P,True,54,LW,BG-1054P,xx1
2021-08-07,2743.733205112661,120142.60270899473,2734.665317,45.03627849931863,1823.670845,BG-1054P,True,55,LW,BG-1054P,xx1
