DATE,NAME,LIQUID_VOLUME,SECTOR,ZONE,SUBZONE,WELL_TYPE,GAS_VOLUME,WATER_VOLUME,OIL_VOLUME,NOPRESSURE
20/04/2016,P2,1254.756273,1,WARA,WARA1,Producer,331.2507935,0.018480286,1254.737793,400
21/04/2016,P2,1250.925279,1,WARA,WARA1,Producer,330.2392273,0.019151429,1250.906128,400
22/04/2016,P2,1247.648262,1,WARA,WARA1,Producer,329.3739014,0.019843986,1247.628418,400
23/04/2016,P2,1244.839772,1,WARA,WARA1,Producer,328.6322632,0.020557797,1244.819214,400
24/04/2016,P2,1242.431815,1,WARA,WARA1,Producer,327.9963684,0.021292903,1242.410522,400
25/04/2016,P2,1240.360062,1,WARA,WARA1,Producer,327.4492493,0.022049062,1240.338013,400
26/04/2016,P2,1238.577148,1,WARA,WARA1,Producer,326.9783325,0.022826308,1238.554321,400
27/04/2016,P2,1237.042424,1,WARA,WARA1,Producer,326.5729675,0.023624701,1237.018799,400
28/04/2016,P2,1235.720611,1,WARA,WARA1,Producer,326.2237854,0.024444312,1235.696167,400
29/04/2016,P2,1234.581438,1,WARA,WARA1,Producer,325.922821,0.025285233,1234.556152,400
30/04/2016,P2,1233.59939,1,WARA,WARA1,Producer,325.6633301,0.026147585,1233.573242,400
01/05/2016,P2,1232.752495,1,WARA,WARA1,Producer,325.4395142,0.027031507,1232.725464,400
02/05/2016,P2,1232.021834,1,WARA,WARA1,Producer,325.2463684,0.02793715,1231.993896,400
03/05/2016,P2,1261.914724,1,WARA,WARA1,Producer,333.1376648,0.029714271,1261.88501,400
04/05/2016,P2,1292.45443,1,WARA,WARA1,Producer,341.199585,0.031700183,1292.422729,400
05/05/2016,P2,1316.345581,1,WARA,WARA1,Producer,347.5063171,0.033690911,1316.31189,400
06/05/2016,P2,1333.811658,1,WARA,WARA1,Producer,352.1168823,0.03565722,1333.776001,400
07/05/2016,P2,1346.340222,1,WARA,WARA1,Producer,355.4239197,0.037609685,1346.302612,400
08/05/2016,P2,1355.300673,1,WARA,WARA1,Producer,357.7889404,0.039564993,1355.261108,400
09/05/2016,P2,1361.73502,1,WARA,WARA1,Producer,359.4870911,0.041538525,1361.693481,400
10/05/2016,P2,1366.391443,1,WARA,WARA1,Producer,360.7158508,0.043542929,1366.3479,400
11/05/2016,P2,1369.795833,1,WARA,WARA1,Producer,361.6140442,0.045588411,1369.750244,400
12/05/2016,P2,1372.314163,1,WARA,WARA1,Producer,362.2783508,0.047683164,1372.266479,400
13/05/2016,P2,1374.199004,1,WARA,WARA1,Producer,362.7753906,0.049833812,1374.14917,400
14/05/2016,P2,1375.63127,1,WARA,WARA1,Producer,363.1528931,0.05204593,1375.579224,400
15/05/2016,P2,1376.734134,1,WARA,WARA1,Producer,363.4434509,0.054324161,1376.67981,400
16/05/2016,P2,1377.595369,1,WARA,WARA1,Producer,363.6701965,0.056672584,1377.538696,400
17/05/2016,P2,1378.276746,1,WARA,WARA1,Producer,363.8494568,0.059094831,1378.217651,400
18/05/2016,P2,1378.822581,1,WARA,WARA1,Producer,363.9928894,0.061594188,1378.760986,400
19/05/2016,P2,1379.264735,1,WARA,WARA1,Producer,364.1089478,0.064173728,1379.200562,400
20/05/2016,P2,1379.626651,1,WARA,WARA1,Producer,364.2037964,0.066836342,1379.559814,400
21/05/2016,P2,1379.92542,1,WARA,WARA1,Producer,364.2819519,0.069584824,1379.855835,400
22/05/2016,P2,1380.174106,1,WARA,WARA1,Producer,364.3468323,0.072421856,1380.101685,400
23/05/2016,P2,1380.382235,1,WARA,WARA1,Producer,364.4010315,0.075350106,1380.306885,400
24/05/2016,P2,1380.557498,1,WARA,WARA1,Producer,364.4465027,0.078372195,1380.479126,400
25/05/2016,P2,1380.705758,1,WARA,WARA1,Producer,364.4848022,0.081490725,1380.624268,400
26/05/2016,P2,1380.831534,1,WARA,WARA1,Producer,364.5171509,0.084708311,1380.746826,400
27/05/2016,P2,1380.938613,1,WARA,WARA1,Producer,364.5445557,0.088027552,1380.850586,400
28/05/2016,P2,1381.029928,1,WARA,WARA1,Producer,364.567749,0.091451071,1380.938477,400
29/05/2016,P2,1381.108043,1,WARA,WARA1,Producer,364.5874329,0.094981529,1381.013062,400
30/05/2016,P2,1381.174916,1,WARA,WARA1,Producer,364.604126,0.09862157,1381.076294,400
31/05/2016,P2,1381.232135,1,WARA,WARA1,Producer,364.6182556,0.102373883,1381.129761,400
01/06/2016,P2,1381.28129,1,WARA,WARA1,Producer,364.6302185,0.106241196,1381.175049,400
02/06/2016,P2,1381.323483,1,WARA,WARA1,Producer,364.6402893,0.110226251,1381.213257,400
03/06/2016,P2,1388.846898,1,WARA,WARA1,Producer,366.6252136,0.114964187,1388.731934,400
04/06/2016,P2,1396.043312,1,WARA,WARA1,Producer,368.5237732,0.119849935,1395.923462,400
05/06/2016,P2,1401.129482,1,WARA,WARA1,Producer,369.8652649,0.124721549,1401.004761,400
06/06/2016,P2,1404.339666,1,WARA,WARA1,Producer,370.7114563,0.129582658,1404.210083,400
07/06/2016,P2,1406.199044,1,WARA,WARA1,Producer,371.2010498,0.134468466,1406.064575,400
08/06/2016,P2,1407.151864,1,WARA,WARA1,Producer,371.4512939,0.139413267,1407.012451,400
09/06/2016,P2,1407.519689,1,WARA,WARA1,Producer,371.5470581,0.144444585,1407.375244,400
10/06/2016,P2,1407.522874,1,WARA,WARA1,Producer,371.5465393,0.149583444,1407.373291,400
11/06/2016,P2,1407.309021,1,WARA,WARA1,Producer,371.4887085,0.154845744,1407.154175,400
12/06/2016,P2,1406.975186,1,WARA,WARA1,Producer,371.3991699,0.160244271,1406.814941,400
13/06/2016,P2,1406.584733,1,WARA,WARA1,Producer,371.2946167,0.165787622,1406.418945,400
14/06/2016,P2,1406.177343,1,WARA,WARA1,Producer,371.1855469,0.171483308,1406.005859,400
15/06/2016,P2,1405.777191,1,WARA,WARA1,Producer,371.0783691,0.177337497,1405.599854,400
16/06/2016,P2,1405.398565,1,WARA,WARA1,Producer,370.9768066,0.183355406,1405.21521,400
17/06/2016,P2,1405.048672,1,WARA,WARA1,Producer,370.8828125,0.189541623,1404.859131,400
18/06/2016,P2,1404.730935,1,WARA,WARA1,Producer,370.7972412,0.195900336,1404.535034,400
19/06/2016,P2,1404.445844,1,WARA,WARA1,Producer,370.7202759,0.202435419,1404.243408,400
20/06/2016,P2,1404.192549,1,WARA,WARA1,Producer,370.6516113,0.209150583,1403.983398,400
21/06/2016,P2,1403.968735,1,WARA,WARA1,Producer,370.5906982,0.216049433,1403.752686,400
22/06/2016,P2,1403.771964,1,WARA,WARA1,Producer,370.5368958,0.223135561,1403.548828,400
23/06/2016,P2,1403.599797,1,WARA,WARA1,Producer,370.489502,0.230412498,1403.369385,400
24/06/2016,P2,1403.449554,1,WARA,WARA1,Producer,370.447876,0.237883821,1403.21167,400
25/06/2016,P2,1403.318795,1,WARA,WARA1,Producer,370.4113464,0.245553091,1403.073242,400
26/06/2016,P2,1403.205328,1,WARA,WARA1,Producer,370.379303,0.253423929,1402.951904,400
27/06/2016,P2,1403.106837,1,WARA,WARA1,Producer,370.3511658,0.261500001,1402.845337,400
28/06/2016,P2,1403.021494,1,WARA,WARA1,Producer,370.3264465,0.269784987,1402.751709,400
29/06/2016,P2,1402.947716,1,WARA,WARA1,Producer,370.304718,0.278282672,1402.669434,400
30/06/2016,P2,1402.883921,1,WARA,WARA1,Producer,370.2855835,0.286996841,1402.596924,400
01/07/2016,P2,1402.828768,1,WARA,WARA1,Producer,370.2686768,0.295931369,1402.532837,400
02/07/2016,P2,1402.781164,1,WARA,WARA1,Producer,370.2536926,0.305090129,1402.476074,400
03/07/2016,P2,1427.474654,1,WARA,WARA1,Producer,376.7686157,0.320845127,1427.153809,400
04/07/2016,P2,1453.609315,1,WARA,WARA1,Producer,383.6635742,0.338196546,1453.271118,400
05/07/2016,P2,1475.158312,1,WARA,WARA1,Producer,389.3479309,0.35557729,1474.802734,400
06/07/2016,P2,1491.910326,1,WARA,WARA1,Producer,393.7659302,0.372728497,1491.537598,400
07/07/2016,P2,1504.779848,1,WARA,WARA1,Producer,397.1589966,0.389711112,1504.390137,400
08/07/2016,P2,1514.704253,1,WARA,WARA1,Producer,399.7745972,0.406645596,1514.297607,400
09/07/2016,P2,1522.432803,1,WARA,WARA1,Producer,401.8104248,0.423647881,1522.009155,400
10/07/2016,P2,1528.522968,1,WARA,WARA1,Producer,403.4136658,0.440815091,1528.082153,400
11/07/2016,P2,1533.380711,1,WARA,WARA1,Producer,404.6915283,0.45822531,1532.922485,400
12/07/2016,P2,1537.300526,1,WARA,WARA1,Producer,405.7216797,0.475941032,1536.824585,400
13/07/2016,P2,1540.496942,1,WARA,WARA1,Producer,406.560791,0.494012594,1540.00293,400
14/07/2016,P2,1543.124787,1,WARA,WARA1,Producer,407.2496338,0.512482405,1542.612305,400
15/07/2016,P2,1545.307752,1,WARA,WARA1,Producer,407.8209534,0.531384528,1544.776367,400
16/07/2016,P2,1547.131314,1,WARA,WARA1,Producer,408.2972717,0.550747395,1546.580566,400
17/07/2016,P2,1548.663248,1,WARA,WARA1,Producer,408.6964417,0.570596635,1548.092651,400
18/07/2016,P2,1549.956068,1,WARA,WARA1,Producer,409.0323792,0.590955377,1549.365112,400
19/07/2016,P2,1551.051298,1,WARA,WARA1,Producer,409.3160095,0.61184454,1550.439453,400
20/07/2016,P2,1551.982283,1,WARA,WARA1,Producer,409.5561218,0.633283556,1551.348999,400
21/07/2016,P2,1552.77553,1,WARA,WARA1,Producer,409.7597351,0.655290842,1552.120239,400
22/07/2016,P2,1553.452908,1,WARA,WARA1,Producer,409.9326172,0.677883685,1552.775024,400
23/07/2016,P2,1554.032378,1,WARA,WARA1,Producer,410.0794678,0.701078892,1553.331299,400
24/07/2016,P2,1554.528726,1,WARA,WARA1,Producer,410.2042236,0.724892855,1553.803833,400
25/07/2016,P2,1554.954786,1,WARA,WARA1,Producer,410.3102417,0.749341607,1554.205444,400
26/07/2016,P2,1555.320339,1,WARA,WARA1,Producer,410.400116,0.774440408,1554.545898,400
27/07/2016,P2,1555.634189,1,WARA,WARA1,Producer,410.4761963,0.800204694,1554.833984,400
28/07/2016,P2,1555.904042,1,WARA,WARA1,Producer,410.5404053,0.826649666,1555.077393,400
29/07/2016,P2,1556.135895,1,WARA,WARA1,Producer,410.5944824,0.853790462,1555.282104,400
30/07/2016,P2,1556.335377,1,WARA,WARA1,Producer,410.6397705,0.881642044,1555.453735,400
31/07/2016,P2,1556.507021,1,WARA,WARA1,Producer,410.6775513,0.910219431,1555.596802,400
01/08/2016,P2,1556.65487,1,WARA,WARA1,Producer,410.7088318,0.939537644,1555.715332,400
02/08/2016,P2,1556.782234,1,WARA,WARA1,Producer,410.7345276,0.969611466,1555.812622,400
03/08/2016,P2,1547.109284,1,WARA,WARA1,Producer,408.1742859,0.994659483,1546.114624,400
04/08/2016,P2,1536.852928,1,WARA,WARA1,Producer,405.4598999,1.020041943,1535.832886,400
05/08/2016,P2,1528.54118,1,WARA,WARA1,Producer,403.2583923,1.047283173,1527.493896,400
06/08/2016,P2,1522.237713,1,WARA,WARA1,Producer,401.5865784,1.076458573,1521.161255,400
07/08/2016,P2,1517.536314,1,WARA,WARA1,Producer,400.3372498,1.10735929,1516.428955,400
08/08/2016,P2,1514.031374,1,WARA,WARA1,Producer,399.4033813,1.139772177,1512.891602,400
09/08/2016,P2,1511.40229,1,WARA,WARA1,Producer,398.7003784,1.17353034,1510.22876,400
10/08/2016,P2,1509.413111,1,WARA,WARA1,Producer,398.1660156,1.20852077,1508.20459,400
11/08/2016,P2,1507.888817,1,WARA,WARA1,Producer,397.7540588,1.244651675,1506.644165,400
12/08/2016,P2,1506.707895,1,WARA,WARA1,Producer,397.4324951,1.28186965,1505.426025,400
13/08/2016,P2,1505.782055,1,WARA,WARA1,Producer,397.177948,1.3201406,1504.461914,400
14/08/2016,P2,1505.047677,1,WARA,WARA1,Producer,396.9736938,1.359444857,1503.688232,400
15/08/2016,P2,1504.458367,1,WARA,WARA1,Producer,396.8074646,1.399772763,1503.058594,400
16/08/2016,P2,1503.980917,1,WARA,WARA1,Producer,396.6705017,1.441122174,1502.539795,400
17/08/2016,P2,1503.590308,1,WARA,WARA1,Producer,396.5562134,1.483496308,1502.106812,400
18/08/2016,P2,1503.268357,1,WARA,WARA1,Producer,396.4597473,1.526901841,1501.741455,400
19/08/2016,P2,1503.000914,1,WARA,WARA1,Producer,396.3773804,1.571348071,1501.429565,400
20/08/2016,P2,1502.777735,1,WARA,WARA1,Producer,396.306488,1.616846681,1501.160889,400
21/08/2016,P2,1502.590534,1,WARA,WARA1,Producer,396.244751,1.663410306,1500.927124,400
22/08/2016,P2,1502.432854,1,WARA,WARA1,Producer,396.1905518,1.711052656,1500.721802,400
23/08/2016,P2,1502.299705,1,WARA,WARA1,Producer,396.1425476,1.759788275,1500.539917,400
24/08/2016,P2,1502.186952,1,WARA,WARA1,Producer,396.0996094,1.809632421,1500.377319,400
25/08/2016,P2,1502.091313,1,WARA,WARA1,Producer,396.0609131,1.860600591,1500.230713,400
26/08/2016,P2,1502.010121,1,WARA,WARA1,Producer,396.0257263,1.912708879,1500.097412,400
27/08/2016,P2,1501.941315,1,WARA,WARA1,Producer,395.9934692,1.965973377,1499.975342,400
28/08/2016,P2,1501.882715,1,WARA,WARA1,Producer,395.9636536,2.020410776,1499.862305,400
29/08/2016,P2,1501.83324,1,WARA,WARA1,Producer,395.9358826,2.076037884,1499.757202,400
30/08/2016,P2,1501.791196,1,WARA,WARA1,Producer,395.90979,2.132871151,1499.658325,400
31/08/2016,P2,1501.755625,1,WARA,WARA1,Producer,395.8850708,2.190927744,1499.564697,400
01/09/2016,P2,1501.725567,1,WARA,WARA1,Producer,395.8615112,2.250224829,1499.475342,400
02/09/2016,P2,1477.946216,1,WARA,WARA1,Producer,389.5798035,2.265063763,1475.681152,400
03/09/2016,P2,1456.066214,1,WARA,WARA1,Producer,383.8005981,2.276052952,1453.790161,400
04/09/2016,P2,1440.685394,1,WARA,WARA1,Producer,379.7354736,2.293426275,1438.391968,400
05/09/2016,P2,1430.847935,1,WARA,WARA1,Producer,377.1319885,2.317783356,1428.530151,400
06/09/2016,P2,1424.94328,1,WARA,WARA1,Producer,375.5651855,2.347820997,1422.595459,400
07/09/2016,P2,1421.650093,1,WARA,WARA1,Producer,374.6867371,2.382148981,1419.267944,400
08/09/2016,P2,1420.029158,1,WARA,WARA1,Producer,374.2489014,2.419661283,1417.609497,400
09/09/2016,P2,1419.44771,1,WARA,WARA1,Producer,374.0848694,2.459550381,1416.988159,400
10/09/2016,P2,1419.489531,1,WARA,WARA1,Producer,374.0849304,2.50124979,1416.988281,400
11/09/2016,P2,1419.887264,1,WARA,WARA1,Producer,374.1785278,2.544368267,1417.342896,400
12/09/2016,P2,1420.472438,1,WARA,WARA1,Producer,374.3213196,2.588649273,1417.883789,400
13/09/2016,P2,1421.133889,1,WARA,WARA1,Producer,374.4840088,2.63388896,1418.5,400
14/09/2016,P2,1421.811196,1,WARA,WARA1,Producer,374.6506653,2.679970741,1419.131226,400
15/09/2016,P2,1422.465946,1,WARA,WARA1,Producer,374.8111572,2.726809978,1419.739136,400
16/09/2016,P2,1423.077451,1,WARA,WARA1,Producer,374.960022,2.774350882,1420.303101,400
17/09/2016,P2,1423.635911,1,WARA,WARA1,Producer,375.0947266,2.822556019,1420.813354,400
18/09/2016,P2,1424.137882,1,WARA,WARA1,Producer,375.2143555,2.871402264,1421.266479,400
19/09/2016,P2,1424.584449,1,WARA,WARA1,Producer,375.3191833,2.920874357,1421.663574,400
20/09/2016,P2,1424.978532,1,WARA,WARA1,Producer,375.4100037,2.970963478,1422.007568,400
21/09/2016,P2,1425.324278,1,WARA,WARA1,Producer,375.4878845,3.021665335,1422.302612,400
22/09/2016,P2,1425.626445,1,WARA,WARA1,Producer,375.5541077,3.07297802,1422.553467,400
23/09/2016,P2,1425.88955,1,WARA,WARA1,Producer,375.6098633,3.124901533,1422.764648,400
24/09/2016,P2,1426.118111,1,WARA,WARA1,Producer,375.6563416,3.177437067,1422.940674,400
25/09/2016,P2,1426.316525,1,WARA,WARA1,Producer,375.6946716,3.230587244,1423.085938,400
26/09/2016,P2,1426.488334,1,WARA,WARA1,Producer,375.7258606,3.28435421,1423.203979,400
27/09/2016,P2,1426.637203,1,WARA,WARA1,Producer,375.7507935,3.338741302,1423.298462,400
28/09/2016,P2,1426.765699,1,WARA,WARA1,Producer,375.7702026,3.393750906,1423.371948,400
29/09/2016,P2,1426.877244,1,WARA,WARA1,Producer,375.7849426,3.449387789,1423.427856,400
30/09/2016,P2,1426.973794,1,WARA,WARA1,Producer,375.7955933,3.505654812,1423.46814,400
01/10/2016,P2,1427.057428,1,WARA,WARA1,Producer,375.8026428,3.562555313,1423.494873,400
02/10/2016,P2,1442.84237,1,WARA,WARA1,Producer,379.9430847,3.664025307,1439.178345,400
03/10/2016,P2,1460.195384,1,WARA,WARA1,Producer,384.4951477,3.774363518,1456.421021,400
04/10/2016,P2,1475.555845,1,WARA,WARA1,Producer,388.5215454,3.883359909,1471.672485,400
05/10/2016,P2,1488.576003,1,WARA,WARA1,Producer,391.9309387,3.989210844,1484.586792,400
06/10/2016,P2,1499.524741,1,WARA,WARA1,Producer,394.7942505,4.092001438,1495.432739,400
07/10/2016,P2,1508.740917,1,WARA,WARA1,Producer,397.2008362,4.192211151,1504.548706,400
08/10/2016,P2,1516.523388,1,WARA,WARA1,Producer,399.2295227,4.290355682,1512.233032,400
09/10/2016,P2,1523.117,1,WARA,WARA1,Producer,400.9447632,4.386897087,1518.730103,400
10/10/2016,P2,1528.719656,1,WARA,WARA1,Producer,402.3986816,4.482229233,1524.237427,400
11/10/2016,P2,1533.491113,1,WARA,WARA1,Producer,403.6334229,4.576683998,1528.914429,400
12/10/2016,P2,1537.562143,1,WARA,WARA1,Producer,404.6833801,4.670541286,1532.891602,400
13/10/2016,P2,1541.04016,1,WARA,WARA1,Producer,405.5769043,4.764037132,1536.276123,400
14/10/2016,P2,1544.01472,1,WARA,WARA1,Producer,406.3375244,4.857371807,1539.157349,400
15/10/2016,P2,1546.560703,1,WARA,WARA1,Producer,406.9850464,4.950717449,1541.609985,400
16/10/2016,P2,1548.741384,1,WARA,WARA1,Producer,407.5360413,5.044239998,1543.697144,400
17/10/2016,P2,1550.611073,1,WARA,WARA1,Producer,408.0048828,5.138050079,1545.473022,400
18/10/2016,P2,1552.213577,1,WARA,WARA1,Producer,408.4030457,5.232254028,1546.981323,400
19/10/2016,P2,1553.587325,1,WARA,WARA1,Producer,408.7407227,5.326948643,1548.260376,400
20/10/2016,P2,1554.765359,1,WARA,WARA1,Producer,409.0265808,5.422219276,1549.34314,400
21/10/2016,P2,1555.77583,1,WARA,WARA1,Producer,409.2680359,5.518139362,1550.25769,400
22/10/2016,P2,1556.64273,1,WARA,WARA1,Producer,409.4713745,5.614775658,1551.027954,400
23/10/2016,P2,1557.386746,1,WARA,WARA1,Producer,409.6420898,5.712185383,1551.674561,400
24/10/2016,P2,1558.025386,1,WARA,WARA1,Producer,409.7847595,5.810420036,1552.214966,400
25/10/2016,P2,1558.573954,1,WARA,WARA1,Producer,409.9034119,5.909525394,1552.664429,400
26/10/2016,P2,1559.045186,1,WARA,WARA1,Producer,410.0014038,6.009541512,1553.035645,400
27/10/2016,P2,1559.450227,1,WARA,WARA1,Producer,410.081665,6.110505104,1553.339722,400
28/10/2016,P2,1559.798508,1,WARA,WARA1,Producer,410.1467285,6.21244812,1553.58606,400
29/10/2016,P2,1560.098114,1,WARA,WARA1,Producer,410.1986389,6.31539917,1553.782715,400
30/10/2016,P2,1560.356153,1,WARA,WARA1,Producer,410.2393188,6.419385433,1553.936768,400
31/10/2016,P2,1560.578384,1,WARA,WARA1,Producer,410.2702637,6.524429321,1554.053955,400
01/11/2016,P2,1560.77008,1,WARA,WARA1,Producer,410.2928467,6.630553246,1554.139526,400
02/11/2016,P2,1546.138131,1,WARA,WARA1,Producer,406.4197388,6.669380665,1539.46875,400
03/11/2016,P2,1532.451331,1,WARA,WARA1,Producer,402.796051,6.708776951,1525.742554,400
04/11/2016,P2,1522.431867,1,WARA,WARA1,Producer,400.1367493,6.762433052,1515.669434,400
05/11/2016,P2,1515.470405,1,WARA,WARA1,Producer,398.281311,6.82904768,1508.641357,400
06/11/2016,P2,1510.676245,1,WARA,WARA1,Producer,396.9954834,6.905492783,1503.770752,400
07/11/2016,P2,1507.362216,1,WARA,WARA1,Producer,396.0984802,6.989168644,1500.373047,400
08/11/2016,P2,1505.051979,1,WARA,WARA1,Producer,395.4650574,7.078223705,1497.973755,400
09/11/2016,P2,1503.425956,1,WARA,WARA1,Producer,395.0112305,7.171317577,1496.254639,400
10/11/2016,P2,1502.270606,1,WARA,WARA1,Producer,394.6808167,7.267553806,1495.003052,400
11/11/2016,P2,1501.440036,1,WARA,WARA1,Producer,394.4354858,7.366305828,1494.07373,400
12/11/2016,P2,1500.835181,1,WARA,WARA1,Producer,394.2491455,7.467138767,1493.368042,400
13/11/2016,P2,1500.389093,1,WARA,WARA1,Producer,394.1042786,7.569757462,1492.819336,400
14/11/2016,P2,1500.055669,1,WARA,WARA1,Producer,393.9887695,7.673954964,1492.381714,400
15/11/2016,P2,1499.803391,1,WARA,WARA1,Producer,393.8942871,7.779586792,1492.023804,400
16/11/2016,P2,1499.610185,1,WARA,WARA1,Producer,393.815033,7.886551857,1491.723633,400
17/11/2016,P2,1499.460477,1,WARA,WARA1,Producer,393.7469482,7.99477911,1491.465698,400
18/11/2016,P2,1499.343232,1,WARA,WARA1,Producer,393.6871033,8.104218483,1491.239014,400
19/11/2016,P2,1499.250844,1,WARA,WARA1,Producer,393.6335144,8.21483326,1491.036011,400
20/11/2016,P2,1499.177429,1,WARA,WARA1,Producer,393.5845947,8.326599121,1490.85083,400
21/11/2016,P2,1499.118697,1,WARA,WARA1,Producer,393.5393066,8.439497948,1490.679199,400
22/11/2016,P2,1499.071829,1,WARA,WARA1,Producer,393.4968262,8.553518295,1490.518311,400
23/11/2016,P2,1499.034251,1,WARA,WARA1,Producer,393.4565125,8.668650627,1490.365601,400
24/11/2016,P2,1499.00425,1,WARA,WARA1,Producer,393.4179077,8.784889221,1490.21936,400
25/11/2016,P2,1498.980478,1,WARA,WARA1,Producer,393.3806458,8.902231216,1490.078247,400
26/11/2016,P2,1498.961714,1,WARA,WARA1,Producer,393.3444519,9.020673752,1489.94104,400
27/11/2016,P2,1498.947223,1,WARA,WARA1,Producer,393.3090515,9.140215874,1489.807007,400
28/11/2016,P2,1498.936273,1,WARA,WARA1,Producer,393.2743225,9.260857582,1489.675415,400
29/11/2016,P2,1498.928376,1,WARA,WARA1,Producer,393.2400818,9.382599831,1489.545776,400
30/11/2016,P2,1498.922926,1,WARA,WARA1,Producer,393.2062378,9.50544548,1489.41748,400
01/12/2016,P2,1498.919677,1,WARA,WARA1,Producer,393.1726379,9.629393578,1489.290283,400
02/12/2016,P2,1504.096297,1,WARA,WARA1,Producer,394.4940491,9.800642967,1494.295654,400
03/12/2016,P2,1508.262828,1,WARA,WARA1,Producer,395.5478821,9.975352287,1498.287476,400
04/12/2016,P2,1510.98053,1,WARA,WARA1,Producer,396.2202148,10.14642334,1500.834106,400
05/12/2016,P2,1512.708299,1,WARA,WARA1,Producer,396.632019,10.31437778,1502.393921,400
06/12/2016,P2,1513.824999,1,WARA,WARA1,Producer,396.8829956,10.48039436,1503.344604,400
07/12/2016,P2,1514.56909,1,WARA,WARA1,Producer,397.0358582,10.64538383,1503.923706,400
08/12/2016,P2,1515.083317,1,WARA,WARA1,Producer,397.1281433,10.81000137,1504.273315,400
09/12/2016,P2,1515.451089,1,WARA,WARA1,Producer,397.1817932,10.97464848,1504.47644,400
10/12/2016,P2,1515.724853,1,WARA,WARA1,Producer,397.2105103,11.13964748,1504.585205,400
11/12/2016,P2,1515.935601,1,WARA,WARA1,Producer,397.2224121,11.30523014,1504.630371,400
12/12/2016,P2,1516.102427,1,WARA,WARA1,Producer,397.2225342,11.47156811,1504.630859,400
13/12/2016,P2,1516.237916,1,WARA,WARA1,Producer,397.2141724,11.6387949,1504.599121,400
14/12/2016,P2,1516.350107,1,WARA,WARA1,Producer,397.1993713,11.80701637,1504.543091,400
15/12/2016,P2,1516.444461,1,WARA,WARA1,Producer,397.1795959,11.97632122,1504.46814,400
16/12/2016,P2,1516.524832,1,WARA,WARA1,Producer,397.1558228,12.14678001,1504.378052,400
17/12/2016,P2,1516.594213,1,WARA,WARA1,Producer,397.1288147,12.31845665,1504.275757,400
18/12/2016,P2,1516.654488,1,WARA,WARA1,Producer,397.0990601,12.49140167,1504.163086,400
19/12/2016,P2,1516.70741,1,WARA,WARA1,Producer,397.0670166,12.66566181,1504.041748,400
20/12/2016,P2,1516.754241,1,WARA,WARA1,Producer,397.03302,12.84127712,1503.912964,400
21/12/2016,P2,1516.79587,1,WARA,WARA1,Producer,396.9972839,13.01828194,1503.777588,400
22/12/2016,P2,1516.833305,1,WARA,WARA1,Producer,396.960083,13.19670868,1503.636597,400
23/12/2016,P2,1516.867185,1,WARA,WARA1,Producer,396.9215088,13.37658405,1503.490601,400
24/12/2016,P2,1516.898022,1,WARA,WARA1,Producer,396.8817749,13.55793381,1503.340088,400
25/12/2016,P2,1516.926328,1,WARA,WARA1,Producer,396.8409729,13.74078083,1503.185547,400
26/12/2016,P2,1516.952489,1,WARA,WARA1,Producer,396.7992249,13.92514515,1503.027344,400
27/12/2016,P2,1516.976769,1,WARA,WARA1,Producer,396.7565613,14.11104679,1502.865723,400
28/12/2016,P2,1516.999553,1,WARA,WARA1,Producer,396.7131042,14.29850292,1502.70105,400
29/12/2016,P2,1517.021098,1,WARA,WARA1,Producer,396.6688843,14.4875288,1502.533569,400
30/12/2016,P2,1517.041666,1,WARA,WARA1,Producer,396.6239624,14.67814064,1502.363525,400
31/12/2016,P2,1517.061148,1,WARA,WARA1,Producer,396.5783691,14.87035179,1502.190796,400
01/01/2017,P2,1517.080045,1,WARA,WARA1,Producer,396.5321655,15.06417561,1502.015869,400
02/01/2017,P2,1518.973379,1,WARA,WARA1,Producer,396.9802856,15.2601223,1503.713257,400
03/01/2017,P2,1520.777699,1,WARA,WARA1,Producer,397.4075623,15.44603348,1505.331665,400
04/01/2017,P2,1522.183688,1,WARA,WARA1,Producer,397.7316589,15.62436199,1506.559326,400
05/01/2017,P2,1523.338012,1,WARA,WARA1,Producer,397.9901733,15.79955959,1507.538452,400
06/01/2017,P2,1524.332252,1,WARA,WARA1,Producer,398.206543,15.97409725,1508.358154,400
07/01/2017,P2,1525.199234,1,WARA,WARA1,Producer,398.3892517,16.14906311,1509.050171,400
08/01/2017,P2,1525.951565,1,WARA,WARA1,Producer,398.5414124,16.32497787,1509.626587,400
09/01/2017,P2,1526.60051,1,WARA,WARA1,Producer,398.6660156,16.5019989,1510.098511,400
10/01/2017,P2,1527.156557,1,WARA,WARA1,Producer,398.7657471,16.68023872,1510.476318,400
11/01/2017,P2,1527.631014,1,WARA,WARA1,Producer,398.8436279,16.85977364,1510.77124,400
12/01/2017,P2,1528.035643,1,WARA,WARA1,Producer,398.9026489,17.04064751,1510.994995,400
13/01/2017,P2,1528.380363,1,WARA,WARA1,Producer,398.9455566,17.22289276,1511.157471,400
14/01/2017,P2,1528.674349,1,WARA,WARA1,Producer,398.9747314,17.40652657,1511.267822,400
15/01/2017,P2,1528.925793,1,WARA,WARA1,Producer,398.992218,17.59156418,1511.334229,400
16/01/2017,P2,1529.141174,1,WARA,WARA1,Producer,398.9998779,17.77801514,1511.363159,400
17/01/2017,P2,1529.326231,1,WARA,WARA1,Producer,398.999115,17.96587944,1511.360352,400
